TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,DistFromFED,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED_orig,Xpos_cm,Ypos_cm
0.0,,632.459,642.429,0,0,0.0,39.781857,41.69462,8.817703,30.964154,10.791356,1.172081,,,,,,0,0,0,0,,,
66.666,,625.353,634.056,0,0,0.066666,31.41298,34.59027,7.315256,24.097725,9.447581,0.912167,,,,,,0,0,0,0,,,
133.335,,620.306,626.971,0,0,0.133335,24.332104,29.544921,6.248251,18.083853,8.270654,0.684525,,,,,,0,0,0,0,,,
200.003,,616.429,619.212,0,0,0.200003,16.577227,25.669571,5.428682,11.148545,6.913399,0.422004,,,,,,0,0,0,0,,,
266.669,,613.04,617.831,0,0,0.266669,15.20035,22.282222,4.712316,10.488034,6.784136,0.397002,,,,,,0,0,0,0,,,
333.334,,619.325,621.187,0,0,0.333334,18.560473,28.568872,6.041834,12.518639,7.181529,0.473866,,,,,,0,0,0,0,,,
400.004,,622.216,622.605,0,0,0.400004,19.982596,31.461523,6.65358,13.329016,7.340122,0.504541,,,,,,0,0,0,0,,,
466.67,,622.365,615.906,0,0,0.46667,13.287718,31.612174,6.68544,6.602279,6.023685,0.249915,,,,,,0,0,0,0,,,
533.336,,614.792,607.47,0,0,0.533336,4.85584,24.040824,5.08423,-0.22839,4.686909,-0.008645,,,,,,0,0,0,0,,,
600.0,,609.208,602.094,0,0,0.6,-0.516038,18.458474,3.90366,-4.419697,3.866661,-0.167298,,,,,,0,0,0,0,,,
666.666,,606.218,596.079,0,0,0.666666,-6.526916,15.470125,3.271675,-9.798591,2.814,-0.370904,,,,,,0,0,0,0,,,
733.338,,605.707,595.635,0,0,0.733338,-6.966794,14.960776,3.163957,-10.130751,2.748995,-0.383478,,,,,,0,0,0,0,,,
800.004,,604.458,593.106,0,0,0.800004,-9.491673,13.713426,2.900164,-12.391837,2.306496,-0.469066,,,,,,0,0,0,0,,,
866.666,,601.527,589.337,0,0,0.866666,-13.256552,10.784076,2.280657,-15.537209,1.69094,-0.588127,,,,,,0,0,0,0,,,
933.338,,600.763,587.098,0,0,0.933338,-15.491431,10.021727,2.119433,-17.610864,1.285121,-0.666621,,,,,,0,0,0,0,,,
1000.005,,599.845,588.313,0,0,1.000005,-14.272311,9.105378,1.925641,-16.197952,1.561631,-0.613138,,,,,,0,0,0,0,,,
1066.671,,599.786,588.244,0,0,1.066671,-14.33719,9.048028,1.913513,-16.250703,1.551308,-0.615135,,,,,,0,0,0,0,,,
1133.336,,599.558,587.047,0,0,1.133336,-15.53007,8.821678,1.865644,-17.395714,1.327227,-0.658477,,,,,,0,0,0,0,,,
1200.004,,600.462,589.141,0,0,1.200004,-13.43195,9.727329,2.057173,-15.489123,1.70035,-0.586307,,,,,,0,0,0,0,,,
1266.666,,599.435,589.177,0,0,1.266666,-13.391831,8.701979,1.840329,-15.23216,1.750639,-0.57658,,,,,,0,0,0,0,,,
1333.333,,599.79,594.494,0,0,1.333333,-8.070711,9.05863,1.915755,-9.986466,2.777232,-0.378016,,,,,,0,0,0,0,,,
1400.003,,601.208,594.453,0,0,1.400003,-8.107592,10.47828,2.215986,-10.323578,2.711259,-0.390777,,,,,,0,0,0,0,,,
1466.666,,599.824,597.402,0,0,1.466666,-5.154473,9.095931,1.923643,-7.078116,3.346403,-0.267927,,,,,,0,0,0,0,,,
1533.338,,601.707,596.857,0,0,1.533338,-5.695354,10.980581,2.322214,-8.017568,3.16255,-0.303488,,,,,,0,0,0,0,,,
1600.003,,602.033,600.858,0,0,1.600003,-1.690235,11.308232,2.391507,-4.081742,3.932799,-0.154505,,,,,,0,0,0,0,,,
1666.67,,601.999,603.584,0,0,1.66667,1.039883,11.275882,2.384665,-1.344782,4.468428,-0.050904,,,,,,0,0,0,0,,,
1733.338,,601.557,602.701,0,0,1.733338,0.161002,10.835533,2.291539,-2.130537,4.314654,-0.080647,,,,,,0,0,0,0,,,
1800.005,,601.18,604.489,0,0,1.800005,1.95312,10.460183,2.212159,-0.259039,4.68091,-0.009805,,,,,,0,0,0,0,,,
1866.666,,601.979,606.019,0,0,1.866666,3.487237,11.260833,2.381483,1.105754,4.948003,0.041856,,,,,,0,0,0,0,,,
1933.335,,602.662,607.189,0,0,1.933335,4.661355,11.945484,2.526274,2.13508,5.149445,0.080819,,,,,,0,0,0,0,,,
2000.002,,603.615,610.248,0,0,2.000002,7.724472,12.900134,2.728167,4.996305,5.709393,0.189124,,,,,,0,0,0,0,,,
2066.668,,602.967,612.724,0,0,2.066668,10.204589,12.253785,2.591475,7.613114,6.221508,0.288178,,,,,,0,0,0,0,,,
2133.337,,606.227,612.026,0,0,2.133337,9.510706,15.515435,3.281257,6.229448,5.950721,0.235802,,,,,,0,0,0,0,,,
2200.004,,605.602,609.378,0,0,2.200004,6.866822,14.892085,3.14943,3.717393,5.459107,0.140714,,,,,,0,0,0,0,,,
2266.667,,603.639,604.794,0,0,2.266667,2.286939,12.930736,2.734638,-0.4477,4.643989,-0.016947,,,,,,0,0,0,0,,,
2333.336,,601.426,603.02,0,0,2.333336,0.517055,10.719386,2.266976,-1.749921,4.389142,-0.066239,,,,,,0,0,0,0,,,
2400.001,,599.151,594.153,0,0,2.400001,-8.345829,8.446036,1.786202,-10.132031,2.748745,-0.383526,,,,,,0,0,0,0,,,
2466.668,,595.026,595.797,0,0,2.466668,-6.697713,4.322687,0.914185,-7.611898,3.24194,-0.288132,,,,,,0,0,0,0,,,
2533.338,,596.654,595.709,0,0,2.533338,-6.781598,5.952337,1.258828,-8.040425,3.158077,-0.304353,,,,,,0,0,0,0,,,
