TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED
0.0,,827.823,841.868,0,0,0.0,16.06568817005757,16.54622140156698,11.63863557207329,4.427052597984279,7.257791009093889,1.0722138247346717,,,,,0,0,0,0,
66.667,,827.134,841.468,0,0,0.066667,15.679469908553529,15.871555688577814,11.164074766527941,4.515395142025588,7.332189724511989,1.0936100234327517,,,,,0,0,0,0,
133.337,,825.786,840.906,0,0,0.13333699999999998,15.131246868026665,14.5378825548147,10.22596722006815,4.9052796479585155,7.660535559665501,1.188038437836835,,,,,0,0,0,0,
200.0,,825.258,840.761,0,0,0.2,15.000016984895183,14.024199857341273,9.864642092654105,5.135374892241078,7.854312983490101,1.2437665541094534,,,,,0,0,0,0,
266.671,,824.183,839.961,0,0,0.266671,14.21378335985662,12.963510822802846,9.118551943158456,5.095231416698164,7.820505682090518,1.2340439704045276,,,,,0,0,0,0,
333.336,,824.191,839.237,0,0,0.333336,13.503543104288497,12.985812450983644,9.13423893959342,4.369304164695077,7.2091574848870765,1.0582273930944326,,,,,0,0,0,0,
400.003,,823.611,838.567,0,0,0.400003,12.847297872256831,12.420106464095738,8.73632055768854,4.1109773145682915,6.991604481223865,0.9956616986790973,,,,,0,0,0,0,
466.67,,823.006,837.369,0,0,0.46667000000000003,11.663047253246987,11.82939243820556,8.320811486193927,3.34223576705306,6.344199720082841,0.8094756761165788,,,,,0,0,0,0,
533.339,,822.437,836.177,0,0,0.533339,10.484791661864051,11.274670806772065,7.930619515269303,2.5541721465947482,5.680522647319143,0.6186099274217042,,,,,0,0,0,0,
600.003,,822.332,835.547,0,0,0.6000030000000001,9.868529657726071,11.18394007640029,7.866799392704932,2.0017302650211395,5.215277200991327,0.4848107891292522,,,,,0,0,0,0,
666.669,,821.351,834.282,0,0,0.666669,8.61726268610903,10.217201751201628,7.186794303480536,1.4304683826284936,4.734182269001775,0.3464535244958397,,,,,0,0,0,0,
733.336,,821.162,832.881,0,0,0.733336,7.229990543017379,10.042455621939666,7.063877631902445,0.16611291111493465,3.669390396260743,0.040231859871159154,,,,,0,0,0,0,
800.003,,820.577,832.11,0,0,0.800003,6.472713024777022,9.471701479856392,6.662408370576973,-0.18969534579995084,3.3697422761291564,-0.04594342799250695,,,,,0,0,0,0,
866.667,,820.219,831.117,0,0,0.8666670000000001,5.493429516604692,9.127938689658095,6.420605143449525,-0.927175626844833,2.748664559256286,-0.22455810114221633,,,,,0,0,0,0,
933.336,,820.127,830.653,0,0,0.933336,5.043141666665292,9.050168964740124,6.365901810237888,-1.3227601435725962,2.4155183927832806,-0.32036703458014654,,,,,0,0,0,0,
1000.003,,819.575,830.473,0,0,1.000003,4.876848037231412,8.512390815655294,5.987627908480439,-1.1107798712490276,2.5940400793160747,-0.2690262895752556,,,,,0,0,0,0,
1066.667,,819.399,829.819,0,0,1.0666669999999998,4.236548425672254,8.350604035191509,5.8738268609611985,-1.6372784352889447,2.150643103837003,-0.39654206368726597,,,,,0,0,0,0,
1133.334,,819.075,828.731,0,0,1.133334,3.1622440674304926,8.040809907802213,5.655917238734045,-2.493673171303552,1.4294201761781047,-0.603957325887438,,,,,0,0,0,0,
1200.005,,818.778,827.89,0,0,1.2000050000000002,2.334935169452706,7.758008650525653,5.456994439074064,-3.1220592696213583,0.9002174119971834,-0.756149839297875,,,,,0,0,0,0,
1266.669,,817.767,829.016,0,0,1.266669,3.4746194755720126,6.761197926465684,4.755836382456271,-1.281216906884258,2.450504519540929,-0.31030543451654163,,,,,0,0,0,0,
1333.336,,818.454,829.65,0,0,1.333336,4.122299041354381,7.462379870018367,5.249048741643639,-1.126749700289258,2.5805908994341347,-0.2728941161024084,,,,,0,0,0,0,
1399.999,,817.821,831.159,0,0,1.399999,5.644972432927261,6.8435529974650535,4.813765054510831,0.8312073784164307,4.229507546337128,0.20131498838874326,,,,,0,0,0,0,
1466.666,,817.333,832.575,0,0,1.466666,7.074641293541049,6.36971901486902,4.480469568840959,2.5941717247000904,5.714208763794483,0.6282976597625465,,,,,0,0,0,0,
1533.336,,818.061,833.193,0,0,1.533336,7.706305419673413,7.111877713679746,5.002505034952992,2.703800384720421,5.806533832842824,0.654849267691139,,,,,0,0,0,0,
1600.006,,817.404,834.257,0,0,1.600006,8.783964198460012,6.469028461439507,4.550323972370593,4.2336402260894195,7.094906498905725,1.0253701483991307,,,,,0,0,0,0,
1666.669,,817.801,834.054,0,0,1.6666690000000002,8.594616198993094,6.880169778831146,4.839521349705648,3.7550948492874463,6.691893865641638,0.9094684378561921,,,,,0,0,0,0,
1733.334,,817.022,834.37,0,0,1.7333340000000002,8.924263267344486,6.115303581112585,4.301513397121941,4.622749870222545,7.422599775055449,1.1196108944808667,,,,,0,0,0,0,
1800.0,,817.416,833.973,0,0,1.8,8.540905200790121,6.52342966091328,4.588589852120911,3.9523153486692095,6.857985435307753,0.9572344269150267,,,,,0,0,0,0,
1866.673,,817.206,833.341,0,0,1.866673,7.922543228503173,6.327549293340553,4.450807327774184,3.471735900728989,6.453259785043795,0.840840072757256,,,,,0,0,0,0,
1933.337,,817.165,833.065,0,0,1.933337,7.660174080253682,6.300659095532978,4.431892725049973,3.228281355203709,6.248231668111729,0.7818763889904184,,,,,0,0,0,0,
2000.002,,816.767,832.59,0,0,2.000002,7.198799804056648,5.9167611906395905,4.1618584021462635,3.0369414019103846,6.087092469691931,0.7355346438666761,,,,,0,0,0,0,
2066.671,,817.084,832.353,0,0,2.066671,6.975421014828953,6.247856217544268,4.394751106866336,2.5806699079626174,5.702838049582213,0.625027575605077,,,,,0,0,0,0,
