TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,DistFromFED,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED_orig,Xpos_cm,Ypos_cm
0.0,,1228.368,1690.714,0,0,0.0,13.26757,90.369543,-90.544521,103.81209,8.851457,1.431099,232.868247,609.344715,1.065997,32.456269,19.826084,0,0,0,0,19.299883,-4.020203,19.41421
66.67,,1207.927,1653.172,0,0,0.06667,-23.817957,69.984092,-70.119701,46.301745,5.9761,0.638292,231.559762,609.214941,0.870552,26.50557,19.825418,0,0,0,0,19.300292,-4.068675,19.403429
133.337,,1194.359,1638.312,0,0,0.133337,-38.221866,56.471583,-56.581096,18.35923,4.579052,0.253091,226.798952,610.358152,3.429935,104.430785,19.88477,0,0,0,0,19.355375,-4.252341,19.42477
200.0,,1183.389,1616.569,0,0,0.2,-59.509167,45.557014,-45.645449,-13.863718,2.967995,-0.191118,229.590576,609.515903,2.186762,66.580061,19.843315,0,0,0,0,19.317376,-4.143867,19.405811
266.671,,1177.456,1598.688,0,0,0.266671,-76.934775,39.679396,-39.756479,-37.178295,1.802331,-0.512521,229.006726,609.391438,1.413334,43.031606,19.840636,0,0,0,0,19.315415,-4.165195,19.398505
333.337,,1166.448,1579.695,0,0,0.333337,-95.472779,28.726717,-28.782649,-66.69013,0.326822,-0.919355,229.320701,609.397685,3.754766,114.320862,19.839791,0,0,0,0,19.314546,-4.153451,19.400159
400.003,,1159.349,1573.529,0,0,0.400003,-101.184146,21.682983,-21.725312,-79.458834,-0.311578,-1.095378,230.489737,609.219961,1.59141,48.45345,19.829146,0,0,0,0,19.304332,-4.108817,19.39878
466.672,,1156.222,1559.481,0,0,0.466672,-114.777854,18.611195,-18.647592,-96.130262,-1.145103,-1.325202,228.384762,609.688886,1.297399,39.501729,19.853981,0,0,0,0,19.327443,-4.189859,19.406846
533.337,,1146.383,1554.475,0,0,0.533337,-119.329951,8.827349,-8.84485,-110.485101,-1.862805,-1.52309,229.808457,609.425212,3.57542,108.860343,19.839163,0,0,0,0,19.313658,-4.135288,19.403396
600.002,,1142.193,1551.603,0,0,0.600002,-121.748409,4.692446,-4.701962,-117.046447,-2.190854,-1.613541,225.876137,610.136361,0.730452,22.239986,19.879788,0,0,0,0,19.351672,-4.285938,19.412282
