TimeStamp,Events,CH1-410,CH1-470,ToneStart,PelletGrab
0.0,,415.656,565.718,0,0
66.67,,420.056,560.51,0,0
133.333,,413.477,561.166,0,0
200.004,,412.98,565.395,0,0
266.667,,409.318,573.439,0,0
333.333,,411.806,582.159,0,0
400.004,,415.788,577.166,0,0
466.671,,419.091,579.9,0,0
533.317,,413.347,568.084,0,0
600.004,,414.409,565.049,0,0
666.671,,417.377,561.174,0,0
733.335,,412.52,547.419,0,0
800.001,,409.177,549.749,0,0
866.669,,414.37,542.782,0,0
933.333,,411.439,542.718,0,0
999.999,,408.97,527.93,0,0
1066.67,,406.11,529.036,0,0
1133.339,,411.397,530.535,0,0
1200.002,,409.166,526.781,0,0
1266.666,,405.027,517.812,0,0
1333.335,,402.175,519.113,0,0
1400.004,,404.883,525.643,0,0
1466.671,,409.177,523.828,0,0
1533.335,,405.488,510.505,0,0
1600.0,,404.06,528.975,0,0
1666.667,,409.511,534.296,0,0
1733.334,,413.294,538.254,0,0
1800.003,,412.412,541.87,0,0
1866.672,,407.268,542.521,0,0
1933.333,,414.583,547.624,0,0
2000.005,,413.511,551.539,0,0
2066.67,,415.438,550.534,0,0
2133.338,,411.23,552.127,0,0
2200.001,,410.795,553.754,0,0
2266.67,,410.094,550.686,0,0
2333.335,,411.124,547.096,0,0
2400.001,,410.323,546.312,0,0
2466.671,,412.406,544.826,0,0
2533.333,,412.573,538.83,0,0
2600.005,,406.779,531.367,0,0
2666.667,,410.921,536.852,0,0
2733.337,,414.202,534.972,0,0
2800.001,,413.79,535.322,0,0
2866.672,,412.322,526.44,0,0
2933.336,,408.871,526.093,0,0
3000.003,,412.249,523.362,0,0
3066.672,,412.317,523.459,0,0
3133.335,,410.66,517.466,0,0
3200.002,,406.598,516.275,0,0
3266.671,,412.323,521.668,0,0
3333.334,,412.489,522.627,0,0
3400.001,,411.154,510.133,0,0
3466.668,,404.005,510.392,0,0
3533.332,,409.826,512.861,0,0
3600.0,,407.564,506.66,0,0
3666.671,,403.508,509.709,0,0
3733.336,,410.578,516.687,0,0
3800.001,,411.221,521.318,0,0
3866.67,,413.051,528.863,0,0
3933.337,,410.103,540.703,0,0
