TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,DistFromFED,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED_orig,Xpos_cm,Ypos_cm
0.0,,658.968,682.097,0,0,0.0,64.335695,44.872419,32.944045,31.39165,10.992085,1.181805,,,,,,0,0,0,0,,,
66.663,,656.202,677.294,0,0,0.066663,59.535435,42.109451,30.915429,28.620006,10.432112,1.077461,,,,,,0,0,0,0,,,
133.33,,651.417,677.556,0,0,0.13333,59.800175,37.327483,27.404431,32.395744,11.194949,1.219607,,,,,,0,0,0,0,,,
199.997,,650.437,677.441,0,0,0.199997,59.687916,36.350515,26.687125,33.000791,11.31719,1.242385,,,,,,0,0,0,0,,,
266.666,,647.427,680.272,0,0,0.266666,62.521656,33.343546,24.47936,38.042295,12.335758,1.432183,,,,,,0,0,0,0,,,
333.329,,645.641,679.892,0,0,0.333329,62.144396,31.560578,23.170276,38.97412,12.524021,1.467264,,,,,,0,0,0,0,,,
399.994,,646.313,680.591,0,0,0.399994,62.846136,32.23561,23.665895,39.180241,12.565665,1.475023,,,,,,0,0,0,0,,,
466.662,,648.533,682.376,0,0,0.466662,64.633876,34.458641,25.298081,39.335795,12.597092,1.48088,,,,,,0,0,0,0,,,
533.331,,650.011,680.997,0,0,0.533331,63.257617,35.939673,26.385479,36.872138,12.099344,1.38813,,,,,,0,0,0,0,,,
599.995,,649.93,679.308,0,0,0.599995,61.571357,35.861705,26.328233,35.243124,11.770224,1.326802,,,,,,0,0,0,0,,,
666.665,,645.162,671.746,0,0,0.666665,54.012097,31.096737,22.829716,31.182381,10.949805,1.173927,,,,,,0,0,0,0,,,
733.329,,645.103,668.905,0,0,0.733329,51.173837,31.040768,22.788623,28.385214,10.384675,1.068622,,,,,,0,0,0,0,,,
799.998,,642.028,663.547,0,0,0.799998,45.818577,27.9688,20.533135,25.285443,9.758409,0.951924,,,,,,0,0,0,0,,,
866.666,,636.215,658.123,0,0,0.866666,40.397317,22.158831,16.267362,24.129955,9.524958,0.908423,,,,,,0,0,0,0,,,
933.33,,631.145,652.221,0,0,0.93333,34.498057,17.091863,12.547112,21.950945,9.084718,0.82639,,,,,,0,0,0,0,,,
999.998,,634.16,648.03,0,0,0.999998,30.309797,20.109895,14.762999,15.546798,7.790847,0.585292,,,,,,0,0,0,0,,,
1066.664,,633.899,645.555,0,0,1.066664,27.837538,19.851926,14.573595,13.263943,7.329627,0.499349,,,,,,0,0,0,0,,,
1133.331,,636.597,642.678,0,0,1.133331,24.963278,22.552958,16.556736,8.406542,6.348255,0.316482,,,,,,0,0,0,0,,,
1199.997,,635.446,642.367,0,0,1.199997,24.655018,21.404989,15.713879,8.941139,6.456263,0.336608,,,,,,0,0,0,0,,,
1266.662,,635.149,643.979,0,0,1.266662,26.269758,21.111021,15.498042,10.771715,6.826106,0.405524,,,,,,0,0,0,0,,,
