TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,DistFromFED,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED_orig,Xpos_cm,Ypos_cm
0.0,,491.51,508.646,0,0,0.0,10.036137,8.128852,3.68087,6.355267,17.543821,3.177909,,,,,,0,0,0,0,,,
66.663,,490.151,507.348,0,0,0.066663,8.781461,6.807451,3.082519,5.698942,16.11259,2.849718,,,,,,0,0,0,0,,,
133.332,,489.134,506.4,0,0,0.133332,7.87672,5.827995,2.639006,5.237715,15.106803,2.619084,,,,,,0,0,0,0,,,
199.997,,487.852,505.726,0,0,0.199997,7.245909,4.583477,2.075469,5.17044,14.9601,2.585444,,,,,,0,0,0,0,,,
266.661,,487.316,505.011,0,0,0.266661,6.57403,4.084901,1.849706,4.724324,13.987265,2.362366,,,,,,0,0,0,0,,,
333.334,,487.747,504.986,0,0,0.333334,6.592088,4.553271,2.061791,4.530297,13.564156,2.265345,,,,,,0,0,0,0,,,
399.995,,488.772,505.442,0,0,0.399995,7.091071,5.615577,2.54282,4.548252,13.603309,2.274323,,,,,,0,0,0,0,,,
466.664,,487.945,505.996,0,0,0.466664,7.687992,4.825829,2.18521,5.502782,15.684829,2.751629,,,,,,0,0,0,0,,,
533.331,,487.593,505.183,0,0,0.533331,6.917844,4.511022,2.04266,4.875184,14.316241,2.437803,,,,,,0,0,0,0,,,
599.999,,488.4,504.117,0,0,0.599999,5.894629,5.355157,2.424898,3.469731,11.251408,1.735016,,,,,,0,0,0,0,,,
666.667,,488.081,504.048,0,0,0.666667,5.868347,5.073235,2.297239,3.571108,11.472477,1.785709,,,,,,0,0,0,0,,,
733.328,,486.88,503.619,0,0,0.733328,5.481993,3.909251,1.770169,3.711824,11.779334,1.856073,,,,,,0,0,0,0,,,
799.996,,486.109,502.776,0,0,0.799996,4.681577,3.175214,1.437786,3.243792,10.758707,1.622036,,,,,,0,0,0,0,,,
866.667,,486.499,502.531,0,0,0.866667,4.479096,3.60212,1.631096,2.848001,9.895616,1.424124,,,,,,0,0,0,0,,,
933.329,,486.457,502.759,0,0,0.933329,4.749543,3.596965,1.628761,3.120782,10.490462,1.560526,,,,,,0,0,0,0,,,
999.995,,486.45,502.572,0,0,0.999995,4.604925,3.626754,1.64225,2.962675,10.145683,1.481466,,,,,,0,0,0,0,,,
1066.665,,486.394,503.108,0,0,1.066665,5.183243,3.607488,1.633526,3.549717,11.425831,1.775012,,,,,,0,0,0,0,,,
1133.331,,486.096,502.991,0,0,1.133331,5.108492,3.346163,1.515194,3.593298,11.520868,1.796805,,,,,,0,0,0,0,,,
1199.997,,487.251,503.149,0,0,1.199997,5.308675,4.537781,2.054777,3.253898,10.780747,1.62709,,,,,,0,0,0,0,,,
1266.664,,488.269,502.694,0,0,1.266664,4.895793,5.592342,2.532299,2.363494,8.839066,1.181849,,,,,,0,0,0,0,,,
1333.331,,487.255,502.877,0,0,1.333331,5.120844,4.614847,2.089674,3.03117,10.29505,1.515716,,,,,,0,0,0,0,,,
1399.997,,486.034,501.72,0,0,1.399997,4.005829,3.430294,1.55329,2.452539,9.033243,1.226376,,,,,,0,0,0,0,,,
1466.662,,484.459,500.208,0,0,1.466662,2.535747,1.891684,0.856584,1.679163,7.346763,0.839654,,,,,,0,0,0,0,,,
1533.328,,482.985,499.185,0,0,1.533328,1.5546,0.454018,0.205587,1.349013,6.626814,0.674565,,,,,,0,0,0,0,,,
1599.999,,481.97,498.517,0,0,1.599999,0.92839,-0.524701,-0.237593,1.165983,6.227684,0.583042,,,,,,0,0,0,0,,,
1666.661,,481.625,498.723,0,0,1.666661,1.17611,-0.833482,-0.377413,1.553523,7.072783,0.776829,,,,,,0,0,0,0,,,
1733.334,,482.59,498.742,0,0,1.733334,1.23677,0.167687,0.075931,1.160839,6.216467,0.58047,,,,,,0,0,0,0,,,
1799.998,,482.824,498.966,0,0,1.799998,1.50236,0.437795,0.19824,1.30412,6.528915,0.652116,,,,,,0,0,0,0,,,
1866.664,,482.083,499.224,0,0,1.866664,1.801886,-0.267152,-0.120971,1.922857,7.878178,0.961512,,,,,,0,0,0,0,,,
1933.334,,482.299,498.811,0,0,1.933334,1.430349,-0.015153,-0.006861,1.437211,6.819143,0.718668,,,,,,0,0,0,0,,,
1999.998,,482.697,498.199,0,0,1.999998,0.859744,0.418787,0.189633,0.67011,5.146347,0.335084,,,,,,0,0,0,0,,,
2066.663,,481.309,498.398,0,0,2.066663,1.100074,-0.933328,-0.422625,1.522699,7.005565,0.761415,,,,,,0,0,0,0,,,
2133.334,,481.251,498.017,0,0,2.133334,0.760343,-0.955496,-0.432663,1.193006,6.286612,0.596555,,,,,,0,0,0,0,,,
2200.001,,481.738,498.362,0,0,2.200001,1.146545,-0.432721,-0.195943,1.342487,6.612583,0.671302,,,,,,0,0,0,0,,,
2266.667,,482.037,498.589,0,0,2.266667,1.414682,-0.098002,-0.044377,1.459058,6.866786,0.729592,,,,,,0,0,0,0,,,
2333.328,,482.27,498.143,0,0,2.333328,1.009751,0.170658,0.077277,0.932474,5.718477,0.466277,,,,,,0,0,0,0,,,
2399.998,,482.336,498.287,0,0,2.399998,1.194761,0.272268,0.123287,1.071474,6.02159,0.535783,,,,,,0,0,0,0,,,
2466.665,,482.465,498.761,0,0,2.466665,1.709706,0.436822,0.1978,1.511906,6.982029,0.756018,,,,,,0,0,0,0,,,
2533.33,,482.341,498.444,0,0,2.53333,1.433584,0.348319,0.157724,1.27586,6.467291,0.637985,,,,,,0,0,0,0,,,
2599.995,,483.673,499.151,0,0,2.599995,2.181399,1.715761,0.776923,1.404476,6.74776,0.702299,,,,,,0,0,0,0,,,
2666.666,,484.863,499.392,0,0,2.666666,2.463154,2.941151,1.331799,1.131355,6.152173,0.565727,,,,,,0,0,0,0,,,
2733.333,,484.216,499.471,0,0,2.733333,2.582842,2.329485,1.054827,1.528016,7.01716,0.764074,,,,,,0,0,0,0,,,
2799.997,,483.99,498.851,0,0,2.799997,2.003465,2.138762,0.968464,1.035001,5.942055,0.517545,,,,,,0,0,0,0,,,
2866.664,,483.397,498.604,0,0,2.866664,1.797026,1.580986,0.715895,1.081132,6.042651,0.540613,,,,,,0,0,0,0,,,
2933.333,,482.986,497.668,0,0,2.933333,0.901525,1.205156,0.545713,0.355812,4.460965,0.177921,,,,,,0,0,0,0,,,
2999.996,,482.009,497.685,0,0,2.999996,0.958957,0.263269,0.119212,0.839745,5.516265,0.419909,,,,,,0,0,0,0,,,
