TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,DistFromFED,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED_orig,Xpos_cm,Ypos_cm
0.0,,616.281,624.187,0,0,0.0,12.960638,22.899586,16.737945,-3.777307,3.110203,-0.178353,,,,,,0,0,0,0,,,
66.671,,614.967,628.682,0,0,0.066671,17.500788,21.631462,15.811038,1.68975,4.298423,0.079785,,,,,,0,0,0,0,,,
133.338,,615.727,622.592,0,0,0.133338,11.455894,22.437297,16.400045,-4.944151,2.856599,-0.233448,,,,,,0,0,0,0,,,
200.001,,609.858,619.874,0,0,0.200001,8.782956,16.614092,12.143702,-3.360746,3.200739,-0.158684,,,,,,0,0,0,0,,,
266.668,,602.003,615.41,0,0,0.266668,4.36398,8.804851,6.435711,-2.071731,3.480896,-0.097821,,,,,,0,0,0,0,,,
333.333,,600.474,618.197,0,0,0.333333,7.195961,7.32157,5.35154,1.844421,4.332039,0.087088,,,,,,0,0,0,0,,,
400.004,,593.597,611.555,0,0,0.400004,0.598906,0.490256,0.358342,0.240563,3.983454,0.011359,,,,,,0,0,0,0,,,
466.668,,598.202,615.448,0,0,0.466668,4.536804,5.140899,3.757627,0.779178,4.100517,0.03679,,,,,,0,0,0,0,,,
533.334,,596.299,617.564,0,0,0.533334,6.697663,3.283505,2.400006,4.297657,4.86523,0.202923,,,,,,0,0,0,0,,,
600.003,,597.032,613.762,0,0,0.600003,2.940483,4.062076,2.969085,-0.028602,3.924953,-0.00135,,,,,,0,0,0,0,,,
666.67,,594.462,618.563,0,0,0.66667,7.786261,1.537607,1.12388,6.662381,5.379183,0.314578,,,,,,0,0,0,0,,,
733.333,,592.61,610.872,0,0,0.733333,0.139995,-0.268902,-0.196548,0.336543,4.004314,0.015891,,,,,,0,0,0,0,,,
800.0,,593.631,614.143,0,0,0.8,3.455691,0.797553,0.582954,2.872737,4.555535,0.135642,,,,,,0,0,0,0,,,
866.671,,592.393,614.496,0,0,0.866671,3.853349,-0.395026,-0.288735,4.142084,4.831417,0.195577,,,,,,0,0,0,0,,,
933.338,,591.355,612.752,0,0,0.933338,2.153964,-1.387647,-1.014269,3.168233,4.619759,0.149595,,,,,,0,0,0,0,,,
1000.007,,593.533,611.371,0,0,1.000007,0.817539,0.835697,0.610835,0.206704,3.976095,0.00976,,,,,,0,0,0,0,,,
1066.668,,593.295,608.853,0,0,1.066668,-1.655932,0.642997,0.469985,-2.125917,3.469119,-0.100379,,,,,,0,0,0,0,,,
1133.336,,590.497,608.839,0,0,1.133336,-1.625439,-2.109735,-1.542064,-0.083375,3.913049,-0.003937,,,,,,0,0,0,0,,,
1200.002,,590.596,608.949,0,0,1.200002,-1.470988,-1.965507,-1.436643,-0.034345,3.923705,-0.001622,,,,,,0,0,0,0,,,
1266.67,,593.274,605.59,0,0,1.26667,-4.785576,0.757686,0.553814,-5.33939,2.770697,-0.25211,,,,,,0,0,0,0,,,
1333.333,,590.332,606.654,0,0,1.333333,-3.677208,-2.139163,-1.563573,-2.113634,3.471789,-0.0998,,,,,,0,0,0,0,,,
1400.001,,595.92,601.041,0,0,1.400001,-9.245877,3.493954,2.553829,-11.799705,1.366601,-0.557147,,,,,,0,0,0,0,,,
1466.673,,590.082,599.658,0,0,1.466673,-10.584584,-2.298964,-1.680376,-8.904208,1.995914,-0.42043,,,,,,0,0,0,0,,,
1533.338,,590.887,601.039,0,0,1.533338,-9.159335,-1.448923,-1.059058,-8.100277,2.170641,-0.382471,,,,,,0,0,0,0,,,
1600.0,,587.301,598.577,0,0,1.6,-11.57713,-4.989923,-3.647273,-7.929857,2.207681,-0.374424,,,,,,0,0,0,0,,,
1666.667,,592.026,599.045,0,0,1.666667,-11.064961,-0.219956,-0.160772,-10.904189,1.561234,-0.514863,,,,,,0,0,0,0,,,
1733.338,,592.821,604.627,0,0,1.733338,-5.43883,0.619976,0.453158,-5.891988,2.650595,-0.278202,,,,,,0,0,0,0,,,
1800.003,,593.571,608.174,0,0,1.800003,-1.847743,1.414867,1.034166,-2.881908,3.304811,-0.136075,,,,,,0,0,0,0,,,
1866.672,,600.257,603.399,0,0,1.866672,-6.578693,8.145723,5.953936,-12.532629,1.207306,-0.591753,,,,,,0,0,0,0,,,
1933.335,,596.141,608.679,0,0,1.933335,-1.254688,4.074537,2.978193,-4.232881,3.011188,-0.199864,,,,,,0,0,0,0,,,
2000.001,,592.921,602.812,0,0,2.000001,-7.077721,0.899317,0.657336,-7.735057,2.250019,-0.365226,,,,,,0,0,0,0,,,
2066.671,,594.015,604.007,0,0,2.066671,-5.838791,2.038062,1.489676,-7.328468,2.338388,-0.346028,,,,,,0,0,0,0,,,
2133.333,,595.658,599.497,0,0,2.133333,-10.304907,3.725764,2.723265,-13.028172,1.099604,-0.615152,,,,,,0,0,0,0,,,
2200.001,,593.027,599.34,0,0,2.200001,-10.418059,1.139433,0.832844,-11.250903,1.485879,-0.531234,,,,,,0,0,0,0,,,
2266.671,,592.498,594.761,0,0,2.266671,-14.953249,0.655067,0.478807,-15.432056,0.57714,-0.728656,,,,,,0,0,0,0,,,
2333.338,,592.508,591.3,0,0,2.333338,-18.370481,0.709661,0.518712,-18.889193,-0.17424,-0.891891,,,,,,0,0,0,0,,,
2400.003,,590.194,595.098,0,0,2.400003,-14.528755,-1.559783,-1.140088,-13.388667,1.021254,-0.632173,,,,,,0,0,0,0,,,
