TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,DistFromFED,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED_orig,Xpos_cm,Ypos_cm
0.0,,1018.537,1123.752,0,0,0.0,82.634648,75.619007,-1.576807,84.211455,13.07388,2.255311,,,,,,0,0,0,0,,,
66.667,,1007.407,1105.151,0,0,0.066667,64.189551,64.493289,-1.343919,65.53347,11.060998,1.755086,,,,,,0,0,0,0,,,
133.33,,997.917,1089.667,0,0,0.13333,48.861098,55.00757,-1.14536,50.006458,9.387689,1.339249,,,,,,0,0,0,0,,,
199.998,,994.046,1080.979,0,0,0.199998,40.328313,51.140851,-1.06442,41.392733,8.459409,1.108561,,,,,,0,0,0,0,,,
266.666,,987.316,1060.619,0,0,0.266666,20.123183,44.415132,-0.923635,21.046818,6.266778,0.563666,,,,,,0,0,0,0,,,
333.332,,983.38,1052.38,0,0,0.333332,12.038706,40.483413,-0.841334,12.88004,5.386664,0.344947,,,,,,0,0,0,0,,,
400.002,,979.892,1045.196,0,0,0.400002,5.008895,36.999694,-0.768412,5.777307,4.62122,0.154725,,,,,,0,0,0,0,,,
466.668,,977.645,1055.232,0,0,0.466668,15.198734,34.756975,-0.721466,15.9202,5.714295,0.426367,,,,,,0,0,0,0,,,
533.335,,977.17,1050.868,0,0,0.533335,10.988233,34.286256,-0.711613,11.699846,5.259477,0.31334,,,,,,0,0,0,0,,,
599.998,,977.334,1051.48,0,0,0.599998,11.753384,34.454536,-0.715136,12.468519,5.342316,0.333926,,,,,,0,0,0,0,,,
666.667,,978.479,1045.914,0,0,0.666667,6.340209,35.603817,-0.739193,7.079401,4.761543,0.189597,,,,,,0,0,0,0,,,
733.331,,983.112,1049.624,0,0,0.733331,10.202683,40.241097,-0.836262,11.038945,5.188254,0.29564,,,,,,0,0,0,0,,,
799.999,,972.913,1064.466,0,0,0.799999,25.196829,30.046377,-0.622862,25.819692,6.781139,0.691491,,,,,,0,0,0,0,,,
866.668,,972.374,1050.621,0,0,0.866668,11.503641,29.511658,-0.611669,12.11531,5.304251,0.324467,,,,,,0,0,0,0,,,
933.333,,963.606,1040.183,0,0,0.933333,1.217106,20.747938,-0.428224,1.64533,4.175926,0.044064,,,,,,0,0,0,0,,,
1000.002,,961.008,1032.677,0,0,1.000002,-6.137754,18.154218,-0.373931,-5.763823,3.37746,-0.154364,,,,,,0,0,0,0,,,
1066.669,,961.368,1026.22,0,0,1.066669,-12.443954,18.518498,-0.381556,-12.062398,2.698677,-0.323049,,,,,,0,0,0,0,,,
1133.333,,962.102,1026.87,0,0,1.133333,-11.643495,19.256778,-0.39701,-11.246485,2.786606,-0.301198,,,,,,0,0,0,0,,,
1199.998,,963.931,1020.164,0,0,1.199998,-18.199367,21.090057,-0.435385,-17.763982,2.084231,-0.475747,,,,,,0,0,0,0,,,
1266.665,,959.28,1017.119,0,0,1.266665,-21.094567,16.443337,-0.338118,-20.756449,1.76174,-0.555889,,,,,,0,0,0,0,,,
1333.333,,961.803,1006.305,0,0,1.333333,-31.759097,18.970616,-0.39102,-31.368077,0.618151,-0.840085,,,,,,0,0,0,0,,,
1399.999,,956.382,999.427,0,0,1.399999,-38.487962,13.553896,-0.277635,-38.210327,-0.119222,-1.023331,,,,,,0,0,0,0,,,
1466.668,,954.96,995.576,0,0,1.466668,-42.19015,12.136175,-0.247959,-41.942192,-0.521397,-1.123276,,,,,,0,0,0,0,,,
1533.332,,963.878,1004.742,0,0,1.533332,-32.87568,21.058454,-0.434723,-32.440956,0.502529,-0.868818,,,,,,0,0,0,0,,,
1600.0,,959.384,1005.501,0,0,1.6,-31.968529,16.568734,-0.340743,-31.627786,0.590162,-0.84704,,,,,,0,0,0,0,,,
1666.668,,962.231,1014.872,0,0,1.666668,-22.449707,19.420013,-0.400427,-22.04928,1.622415,-0.590513,,,,,,0,0,0,0,,,
1733.332,,965.252,1024.832,0,0,1.733332,-12.34222,22.445291,-0.463753,-11.878467,2.718499,-0.318124,,,,,,0,0,0,0,,,
1799.997,,970.845,1023.37,0,0,1.799997,-13.657058,28.04257,-0.580918,-13.076141,2.589429,-0.350199,,,,,,0,0,0,0,,,
1866.666,,966.317,1016.386,0,0,1.866666,-20.494213,23.518849,-0.486225,-20.007988,1.8424,-0.535845,,,,,,0,0,0,0,,,
1933.332,,976.512,1018.182,0,0,1.933332,-18.5517,33.718128,-0.699721,-17.85198,2.074748,-0.478103,,,,,,0,0,0,0,,,
2000.0,,973.569,1009.521,0,0,2.0,-27.066507,30.779406,-0.638206,-26.428301,1.150498,-0.70779,,,,,,0,0,0,0,,,
2066.669,,971.351,1002.063,0,0,2.066669,-34.378636,28.565685,-0.591868,-33.786768,0.357494,-0.904861,,,,,,0,0,0,0,,,
2133.333,,961.819,996.725,0,0,2.133333,-39.571098,19.037963,-0.39243,-39.178668,-0.223578,-1.049265,,,,,,0,0,0,0,,,
2200.002,,955.011,1000.57,0,0,2.200002,-35.580872,12.234241,-0.250012,-35.33086,0.191091,-0.946214,,,,,,0,0,0,0,,,
