TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,DistFromFED,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED_orig,Xpos_cm,Ypos_cm
0.0,,656.704,742.162,0,0,0.0,82.020273,63.206811,52.306413,29.71386,5.819341,1.087249,,,,,,0,0,0,0,,,
66.671,,647.732,738.219,0,0,0.066671,78.081648,54.238284,44.884563,33.197085,6.172095,1.214702,,,,,,0,0,0,0,,,
133.335,,641.845,724.382,0,0,0.133335,64.249022,48.354756,40.015685,24.233336,5.264317,0.886713,,,,,,0,0,0,0,,,
200.004,,633.068,712.723,0,0,0.200004,52.594396,39.581229,32.755206,19.83919,4.819312,0.725929,,,,,,0,0,0,0,,,
266.668,,625.198,708.79,0,0,0.266668,48.66577,31.714701,26.245309,22.420461,5.080723,0.820379,,,,,,0,0,0,0,,,
333.334,,625.278,708.382,0,0,0.333334,48.262144,31.798173,26.314386,21.947758,5.032851,0.803082,,,,,,0,0,0,0,,,
400.004,,623.954,702.953,0,0,0.400004,42.837518,30.477646,25.221591,17.615926,4.594158,0.644578,,,,,,0,0,0,0,,,
466.668,,616.43,698.252,0,0,0.466668,38.140891,22.957118,18.998024,19.142867,4.748794,0.70045,,,,,,0,0,0,0,,,
533.338,,623.985,710.163,0,0,0.533338,50.056265,30.51559,25.252992,24.803273,5.322036,0.907568,,,,,,0,0,0,0,,,
600.004,,621.504,694.857,0,0,0.600004,34.754639,28.038062,23.202729,11.55191,3.980042,0.422692,,,,,,0,0,0,0,,,
666.669,,615.923,689.172,0,0,0.666669,29.074012,22.460534,18.587079,10.486933,3.872189,0.383724,,,,,,0,0,0,0,,,
733.339,,617.962,687.14,0,0,0.733339,27.046386,24.503006,20.277315,6.769071,3.495674,0.247685,,,,,,0,0,0,0,,,
800.0,,616.348,690.96,0,0,0.8,30.870759,22.892478,18.944532,11.926227,4.01795,0.436388,,,,,,0,0,0,0,,,
866.671,,613.278,686.296,0,0,0.866671,26.211132,19.82595,16.406845,9.804287,3.803056,0.358745,,,,,,0,0,0,0,,,
933.339,,606.392,687.465,0,0,0.933339,27.384505,12.943421,10.711251,16.673255,4.498691,0.610085,,,,,,0,0,0,0,,,
1000.002,,612.538,688.424,0,0,1.000002,28.347878,19.092893,15.800208,12.54767,4.080884,0.459127,,,,,,0,0,0,0,,,
1066.667,,613.337,692.78,0,0,1.066667,32.708251,19.895364,16.464289,16.243962,4.455216,0.594377,,,,,,0,0,0,0,,,
1133.337,,611.765,699.885,0,0,1.133337,39.817624,18.326836,15.166263,24.651361,5.306651,0.902009,,,,,,0,0,0,0,,,
