TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,DistFromFED,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED_orig,Xpos_cm,Ypos_cm
0.0,,674.905,749.993,0,0,0.0,114.102663,37.274718,25.375666,88.726998,19.523136,4.235918,,,,,,0,0,0,0,,,
66.667,,669.715,736.564,0,0,0.066667,100.676918,32.088782,21.845216,78.831702,17.752604,3.763506,,,,,,0,0,0,0,,,
133.331,,664.177,723.498,0,0,0.133331,87.614173,26.554845,18.077857,69.536316,16.089411,3.319735,,,,,,0,0,0,0,,,
199.995,,658.101,714.639,0,0,0.199995,78.758427,20.482908,13.944242,64.814186,15.244495,3.094296,,,,,,0,0,0,0,,,
266.664,,656.289,709.179,0,0,0.266664,73.301682,18.674971,12.713446,60.588236,14.48836,2.892545,,,,,,0,0,0,0,,,
333.329,,656.656,704.929,0,0,0.333329,69.054937,19.046034,12.966056,56.088881,13.683305,2.677741,,,,,,0,0,0,0,,,
399.994,,656.317,699.6,0,0,0.399994,63.729191,18.711097,12.738039,50.991152,12.771185,2.43437,,,,,,0,0,0,0,,,
466.662,,653.543,693.937,0,0,0.466662,58.069446,15.94116,10.852339,47.217107,12.095908,2.254193,,,,,,0,0,0,0,,,
533.333,,650.332,693.902,0,0,0.533333,58.0377,12.734223,8.66914,49.36856,12.48086,2.356906,,,,,,0,0,0,0,,,
599.998,,650.9,690.128,0,0,0.599998,54.266955,13.306286,9.058585,45.20837,11.736491,2.158294,,,,,,0,0,0,0,,,
666.666,,647.548,683.178,0,0,0.666666,47.320209,9.958348,6.779397,40.540812,10.90134,1.93546,,,,,,0,0,0,0,,,
733.331,,646.822,683.943,0,0,0.733331,48.088464,9.236411,6.287921,41.800542,11.12674,1.995601,,,,,,0,0,0,0,,,
799.995,,648.812,682.952,0,0,0.799995,47.100718,11.230473,7.645426,39.455291,10.707112,1.883636,,,,,,0,0,0,0,,,
866.661,,649.332,681.646,0,0,0.866661,45.797972,11.754535,8.002194,37.795778,10.410181,1.804409,,,,,,0,0,0,0,,,
933.327,,648.206,675.912,0,0,0.933327,40.067226,10.632597,7.238408,32.828818,9.521459,1.567282,,,,,,0,0,0,0,,,
999.995,,646.259,673.062,0,0,0.999995,37.220481,8.68966,5.915707,31.304773,9.248766,1.494522,,,,,,0,0,0,0,,,
1066.665,,646.383,671.03,0,0,1.066665,35.191735,8.817722,6.002889,29.188846,8.870171,1.393506,,,,,,0,0,0,0,,,
1133.332,,645.28,666.944,0,0,1.133332,31.108989,7.718784,5.254761,25.854229,8.273518,1.234307,,,,,,0,0,0,0,,,
1199.995,,642.734,664.025,0,0,1.199995,28.193243,5.176846,3.524276,24.668968,8.061444,1.177722,,,,,,0,0,0,0,,,
1266.662,,640.114,662.352,0,0,1.266662,26.523497,2.560907,1.743414,24.780084,8.081325,1.183027,,,,,,0,0,0,0,,,
1333.331,,640.196,661.92,0,0,1.333331,26.094752,2.646969,1.802002,24.29275,7.994128,1.159761,,,,,,0,0,0,0,,,
1399.996,,639.776,660.299,0,0,1.399996,24.477006,2.231031,1.518842,22.958164,7.755335,1.096046,,,,,,0,0,0,0,,,
1466.666,,640.712,663.723,0,0,1.466666,27.90426,3.171092,2.158812,25.745448,8.254055,1.229114,,,,,,0,0,0,0,,,
1533.33,,639.796,670.894,0,0,1.53333,35.078514,2.259154,1.537988,33.540526,9.648802,1.601259,,,,,,0,0,0,0,,,
1599.999,,638.887,677.737,0,0,1.599999,41.924768,1.354215,0.921929,41.002839,10.984009,1.957518,,,,,,0,0,0,0,,,
1666.661,,636.588,679.032,0,0,1.666661,43.223022,-0.940724,-0.640405,43.863427,11.495845,2.094085,,,,,,0,0,0,0,,,
1733.333,,636.822,681.488,0,0,1.733333,45.682276,-0.702662,-0.478339,46.160615,11.906873,2.203755,,,,,,0,0,0,0,,,
1799.997,,637.56,692.509,0,0,1.799997,56.706529,0.039399,0.026837,56.679693,13.789017,2.705947,,,,,,0,0,0,0,,,
1866.662,,638.225,698.45,0,0,1.866662,62.650783,0.70846,0.482316,62.168468,14.771106,2.967987,,,,,,0,0,0,0,,,
1933.332,,639.35,705.817,0,0,1.933332,70.021037,1.837521,1.250951,68.770086,15.952312,3.283155,,,,,,0,0,0,0,,,
1999.997,,639.4,725.206,0,0,1.999997,89.413291,1.891581,1.287754,88.125537,19.415519,4.207204,,,,,,0,0,0,0,,,
2066.664,,638.967,749.098,0,0,2.066664,113.308545,1.462642,0.995743,112.312801,23.743267,5.361929,,,,,,0,0,0,0,,,
2133.33,,639.75,747.248,0,0,2.13333,111.461798,2.249703,1.531554,109.930245,23.316964,5.248183,,,,,,0,0,0,0,,,
2199.996,,641.518,740.867,0,0,2.199996,105.084052,4.021763,2.737926,102.346126,21.959962,4.886109,,,,,,0,0,0,0,,,
2266.66,,640.353,734.138,0,0,2.26666,98.358306,2.860824,1.947589,96.410717,20.897959,4.602747,,,,,,0,0,0,0,,,
2333.333,,642.433,730.997,0,0,2.333333,95.220559,4.944885,3.366363,91.854197,20.082676,4.385214,,,,,,0,0,0,0,,,
2399.995,,641.991,727.323,0,0,2.399995,91.549813,4.506945,3.068225,88.481588,19.479226,4.224202,,,,,,0,0,0,0,,,
2466.665,,641.091,726.214,0,0,2.466665,90.444067,3.611005,2.458292,87.985774,19.390512,4.200531,,,,,,0,0,0,0,,,
2533.332,,640.848,721.657,0,0,2.533332,85.89032,3.372065,2.295628,83.594692,18.60483,3.990897,,,,,,0,0,0,0,,,
2599.993,,639.172,716.083,0,0,2.599993,80.319573,1.700125,1.157415,79.162158,17.811731,3.779283,,,,,,0,0,0,0,,,
2666.663,,638.98,709.068,0,0,2.666663,73.307827,1.512185,1.029471,72.278356,16.580035,3.450643,,,,,,0,0,0,0,,,
2733.329,,639.652,702.678,0,0,2.733329,66.92108,2.188245,1.489715,65.431366,15.354925,3.123761,,,,,,0,0,0,0,,,
2799.997,,639.333,696.092,0,0,2.799997,60.338334,1.873305,1.275312,59.063022,14.215459,2.819729,,,,,,0,0,0,0,,,
2866.661,,637.803,685.797,0,0,2.866661,50.046587,0.347364,0.236491,49.810096,12.559863,2.377985,,,,,,0,0,0,0,,,
2933.33,,634.202,680.937,0,0,2.93333,45.18984,-3.249576,-2.212211,47.402052,12.129,2.263023,,,,,,0,0,0,0,,,
2999.995,,633.285,679.323,0,0,2.999995,43.579094,-4.162517,-2.833717,46.412811,11.951998,2.215795,,,,,,0,0,0,0,,,
3066.66,,634.486,678.45,0,0,3.06666,42.709347,-2.957457,-2.013344,44.722691,11.64959,2.135107,,,,,,0,0,0,0,,,
3133.327,,633.563,680.972,0,0,3.133327,45.2346,-3.876398,-2.638935,47.873535,12.213361,2.285532,,,,,,0,0,0,0,,,
3199.993,,633.006,690.001,0,0,3.199993,54.266853,-4.429339,-3.015363,57.282216,13.896825,2.734712,,,,,,0,0,0,0,,,
3266.662,,632.673,711.779,0,0,3.266662,76.048106,-4.758279,-3.239297,79.287403,17.834141,3.785262,,,,,,0,0,0,0,,,
3333.329,,631.932,743.547,0,0,3.333329,107.81936,-5.49522,-3.740987,111.560347,23.608632,5.326006,,,,,,0,0,0,0,,,
3399.994,,635.283,775.416,0,0,3.399994,139.691613,-2.140161,-1.456951,141.148563,28.902755,6.738578,,,,,,0,0,0,0,,,
3466.664,,637.417,781.041,0,0,3.466664,145.319866,-0.002102,-0.001416,145.321282,29.649366,6.937787,,,,,,0,0,0,0,,,
3533.331,,639.255,771.451,0,0,3.533331,135.733119,1.839956,1.252609,134.48051,27.709662,6.420238,,,,,,0,0,0,0,,,
3599.995,,640.79,760.261,0,0,3.599995,124.546372,3.379015,2.30036,122.246012,25.520583,5.83615,,,,,,0,0,0,0,,,
3666.665,,640.011,746.915,0,0,3.666665,111.203625,2.604074,1.7728,109.430825,23.227604,5.22434,,,,,,0,0,0,0,,,
3733.328,,639.156,737.628,0,0,3.733328,101.919878,1.753132,1.193501,100.726376,21.670146,4.808781,,,,,,0,0,0,0,,,
3799.996,,640.165,730.113,0,0,3.799996,94.408131,2.766191,1.883165,92.524965,20.202694,4.417237,,,,,,0,0,0,0,,,
3866.663,,639.097,719.431,0,0,3.866663,83.729383,1.702249,1.158862,82.570522,18.421578,3.942002,,,,,,0,0,0,0,,,
3933.331,,639.33,713.804,0,0,3.933331,78.105636,1.939308,1.320245,76.785392,17.386464,3.665814,,,,,,0,0,0,0,,,
3999.997,,639.839,706.436,0,0,3.999997,70.740889,2.452366,1.669521,69.071368,16.006219,3.297538,,,,,,0,0,0,0,,,
4066.665,,639.522,700.719,0,0,4.066665,65.027142,2.139424,1.456479,63.570663,15.021996,3.034929,,,,,,0,0,0,0,,,
4133.33,,638.598,693.461,0,0,4.13333,57.772395,1.219482,0.830206,56.942188,13.835985,2.718479,,,,,,0,0,0,0,,,
4199.994,,639.704,691.687,0,0,4.199994,56.001647,2.32954,1.585904,54.415743,13.383936,2.597863,,,,,,0,0,0,0,,,
4266.661,,640.576,689.602,0,0,4.266661,53.9199,3.205597,2.182302,51.737598,12.904745,2.470006,,,,,,0,0,0,0,,,
4333.329,,638.73,684.368,0,0,4.333329,48.689153,1.363655,0.928356,47.760797,12.193189,2.28015,,,,,,0,0,0,0,,,
4399.998,,635.608,675.65,0,0,4.399998,39.974405,-1.754287,-1.194258,41.168663,11.01368,1.965434,,,,,,0,0,0,0,,,
4466.663,,633.42,670.948,0,0,4.466663,35.275658,-3.938229,-2.681028,37.956686,10.438971,1.812091,,,,,,0,0,0,0,,,
4533.33,,631.53,665.561,0,0,4.53333,29.89191,-5.824172,-3.964929,33.856839,9.705399,1.61636,,,,,,0,0,0,0,,,
4599.998,,632.116,667.847,0,0,4.599998,32.181163,-5.234114,-3.563233,35.744396,10.043133,1.706474,,,,,,0,0,0,0,,,
4666.66,,637.579,669.761,0,0,4.66666,34.098415,0.232943,0.158596,33.939819,9.720246,1.620322,,,,,,0,0,0,0,,,
4733.333,,637.324,667.338,0,0,4.733333,31.678668,-0.018,-0.012239,31.690907,9.317856,1.512956,,,,,,0,0,0,0,,,
4799.997,,639.485,666.877,0,0,4.799997,31.22092,2.147057,1.461675,29.759245,8.97223,1.420737,,,,,,0,0,0,0,,,
4866.666,,642.108,668.309,0,0,4.866666,32.656173,4.774114,3.250107,29.406066,8.909037,1.403876,,,,,,0,0,0,0,,,
4933.33,,642.522,667.529,0,0,4.93333,31.879425,5.192171,3.534709,28.344716,8.719133,1.353206,,,,,,0,0,0,0,,,
4999.995,,642.142,665.165,0,0,4.999995,29.518677,4.816228,3.278777,26.2399,8.342525,1.25272,,,,,,0,0,0,0,,,
5066.663,,641.481,664.747,0,0,5.066663,29.103929,4.159285,2.831547,26.272382,8.348337,1.254271,,,,,,0,0,0,0,,,
5133.329,,642.667,661.5,0,0,5.133329,25.860182,5.349342,3.641706,22.218475,7.622985,1.060733,,,,,,0,0,0,0,,,
5199.994,,642.375,658.414,0,0,5.199994,22.777434,5.061398,3.445682,19.331752,7.106473,0.922918,,,,,,0,0,0,0,,,
5266.661,,641.655,656.944,0,0,5.266661,21.310686,4.345455,2.958286,18.352399,6.931241,0.876162,,,,,,0,0,0,0,,,
5333.328,,642.304,655.99,0,0,5.333328,20.359938,4.998511,3.40287,16.957068,6.681579,0.809548,,,,,,0,0,0,0,,,
5399.995,,641.763,654.556,0,0,5.399995,18.92919,4.461567,3.037333,15.891857,6.490984,0.758694,,,,,,0,0,0,0,,,
5466.66,,641.294,654.34,0,0,5.46666,18.716442,3.996624,2.720811,15.995631,6.509552,0.763648,,,,,,0,0,0,0,,,
5533.332,,641.624,653.189,0,0,5.533332,17.568694,4.33068,2.948228,14.620466,6.263498,0.697996,,,,,,0,0,0,0,,,
5599.994,,640.1,651.382,0,0,5.599994,15.764946,2.810736,1.91349,13.851456,6.125902,0.661283,,,,,,0,0,0,0,,,
5666.66,,639.256,648.485,0,0,5.66666,12.871198,1.970792,1.341678,11.52952,5.710445,0.550431,,,,,,0,0,0,0,,,
5733.333,,638.732,647.708,0,0,5.733333,12.09745,1.450848,0.987714,11.109736,5.635335,0.53039,,,,,,0,0,0,0,,,
5799.996,,638.318,644.34,0,0,5.799996,8.732702,1.040904,0.708635,8.024067,5.083226,0.383077,,,,,,0,0,0,0,,,
