TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,DistFromFED,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED_orig,Xpos_cm,Ypos_cm
0.0,,743.745,817.921,0,0,0.0,90.386453,46.601072,23.423771,66.962681,29.950765,4.174361,,,,,,0,0,0,0,,,
66.672,,741.343,812.62,0,0,0.066672,85.190824,44.252061,22.243054,62.94777,28.439811,3.924077,,,,,,0,0,0,0,,,
133.334,,741.597,806.099,0,0,0.133334,78.775069,44.559019,22.397345,56.377724,25.967268,3.514509,,,,,,0,0,0,0,,,
200.001,,742.041,804.191,0,0,0.200001,76.972209,45.055958,22.647128,54.325081,25.194786,3.38655,,,,,,0,0,0,0,,,
266.67,,742.882,796.606,0,0,0.26667,69.492242,45.949874,23.09645,46.395792,22.210711,2.892249,,,,,,0,0,0,0,,,
333.335,,740.093,792.478,0,0,0.333335,65.469157,43.213763,21.721159,43.747998,21.214252,2.72719,,,,,,0,0,0,0,,,
400.002,,736.583,784.46,0,0,0.400002,57.555964,39.75663,19.983451,37.572513,18.890197,2.342218,,,,,,0,0,0,0,,,
466.67,,736.324,781.189,0,0,0.46667,54.389661,39.550475,19.879828,34.509834,17.737602,2.151295,,,,,,0,0,0,0,,,
533.335,,733.283,777.519,0,0,0.533335,50.824243,36.562293,18.377835,32.446409,16.961061,2.022664,,,,,,0,0,0,0,,,
600.0,,734.714,774.359,0,0,0.6,47.768715,38.046088,19.123656,28.645059,15.530478,1.785693,,,,,,0,0,0,0,,,
666.673,,730.866,769.731,0,0,0.666673,43.245088,34.250866,17.216008,26.02908,14.545992,1.622617,,,,,,0,0,0,0,,,
733.336,,730.091,768.828,0,0,0.733336,42.446335,33.528612,16.852971,25.593364,14.382016,1.595455,,,,,,0,0,0,0,,,
800.006,,729.672,766.616,0,0,0.800006,40.338483,33.16234,16.668867,23.669616,13.658041,1.475531,,,,,,0,0,0,0,,,
866.673,,730.346,767.29,0,0,0.866673,41.116515,33.889042,17.03414,24.082376,13.813377,1.501262,,,,,,0,0,0,0,,,
933.334,,730.002,766.916,0,0,0.933334,40.846428,33.597716,16.887706,23.958722,13.766842,1.493554,,,,,,0,0,0,0,,,
