TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED
2895293.98,,446.008,531.304,0,0,2895.29398,-12.689607368255679,-0.45045870469067495,-0.08960181708185469,-12.600005551173824,1.7705972078534897,-0.5836651794073301,438.16025761395997,66.87064937757512,1.4687376413632154,43.730386954898705,0,0,0,0,5.279522476879908
2895360.638,,445.777,526.511,0,0,2895.3606379999997,-17.481803969165185,-0.6807676063235135,-0.1354141761951038,-17.34638979297008,0.8176804870146445,-0.8035300992101672,430.77661467315556,67.66096484352282,5.467375629722539,162.78635828631514,0,0,0,0,5.047337225991931
2895427.298,,445.056,524.641,0,0,2895.427298,-19.351000557731936,-1.4010764994584974,-0.2786958706967534,-19.07230468703518,0.47117395119380534,-0.883478986708272,416.69516067146077,67.33169623020319,6.7293450320430965,200.36040060302057,0,0,0,0,4.590567588854091
2895493.952,,445.79,523.723,0,0,2895.4939520000003,-20.26819723037363,-0.6663854670352407,-0.13255332398652733,-20.135643906387102,0.257690661509551,-0.9327356377242765,408.38774064995624,69.59416346966694,2.6615518301040986,79.24539288238238,0,0,0,0,4.34927517983538
2895560.612,,445.801,525.006,0,0,2895.560612,-18.98439384246376,-0.654694384643733,-0.13022776878156098,-18.854166073682197,0.5149689584109183,-0.8733742361681839,405.0907786541575,71.11092254146818,1.9507749659973252,58.082629410800116,0,0,0,0,4.262489334976963
2895627.272,,446.319,523.761,0,0,2895.6272719999997,-20.228590466315836,-0.13600331448884617,-0.0270512896863084,-20.201539176629527,0.24446107417752377,-0.9357880788182057,400.1133681086329,72.68679008381613,2.4957511668286347,74.3088222122891,0,0,0,0,4.125613116195051
2895693.931,,446.848,526.416,0,0,2895.693931,-17.572787113981235,0.3936877330631887,0.07831327207176347,-17.651100386053,0.7565046941640537,-0.8176450900533647,399.4152758838453,76.9995051858571,2.09249826328715,62.30231743163404,0,0,0,0,4.1603483050086485
2895760.588,,449.806,527.058,0,0,2895.760588,-16.929983797510772,3.3523787476465827,0.6668472553622777,-17.59683105287305,0.7674001784698875,-0.8151311927413243,402.3063809605946,78.06188319408801,2.868887350969932,85.41862784389824,0,0,0,0,4.263528494396124
2895827.241,,450.361,526.395,0,0,2895.827241,-17.592180541005632,3.9080697085301495,0.7773836422561248,-18.369564183261758,0.6122609644531828,-0.8509262103983043,408.19417100939927,79.75859142977714,3.116759336314955,92.79880080954536,0,0,0,0,4.467536311572946
2895893.905,,451.61,526.172,0,0,2895.893905,-17.8143771636976,5.157760771210576,1.0259684574249468,-18.840345621122548,0.517743647450562,-0.8727340366944649,410.9980658491319,82.44882402646694,1.936449222709321,57.65609285331168,0,0,0,0,4.590097430694968
2895960.559,,451.471,524.467,0,0,2895.960559,-19.518573918660877,5.019451717994343,0.9984564334882563,-20.517030352149135,0.18112089750527824,-0.950402454408217,410.4652443069512,80.59791263039948,1.9942692408236804,59.3776336477133,0,0,0,0,4.54903190669968
2896027.219,,450.768,522.956,0,0,2896.027219,-21.02877061307879,4.31714271474209,0.8587552233424447,-21.887525836421236,-0.09402919491597429,-1.0138873861771631,408.8133101956514,71.56847639825877,5.62555173628887,167.49591440604834,0,0,0,0,4.385593314533077
2896093.877,,449.951,522.312,0,0,2896.093877,-21.671967343358574,3.5008336785251117,0.6963774669924913,-22.368344810351065,-0.1905617166447489,-1.0361601773708984,396.2202783555668,62.70595123399832,8.283401744932975,246.63108877130063,0,0,0,0,3.8880547309270264
2896160.531,,449.092,532.009,0,0,2896.160531,-11.974164133599515,2.642524588613867,0.525645185355083,-12.499809318954599,1.7907132920520623,-0.5790238281304074,377.7180957823229,58.36515199772141,11.228376074479845,334.3151402835887,0,0,0,0,3.252612659867859
2896227.187,,450.794,533.592,0,0,2896.227187,-10.39036091149842,4.34521550720325,0.8643393794059938,-11.254700290904413,2.040689937779211,-0.52134712463317,352.1798286014223,53.1471821308004,12.043679897735608,358.5901031310655,0,0,0,0,2.387080552142191
2896293.848,,451.847,530.028,0,0,2896.2938480000003,-13.953557640906183,5.398906465387995,1.0739364389573396,-15.027494079863523,1.2832379274431285,-0.6961127907875422,329.93842444978526,51.0245962893646,11.983764406315599,356.8061714399306,0,0,0,0,1.6832385310017817
2896360.505,,452.396,530.358,0,0,2896.360505,-13.622754430273744,5.948597369881099,1.1832793125474854,-14.80603374282123,1.3276998267373041,-0.6858541693269067,308.5736157685226,49.97871669875117,10.134819654717825,301.75544817355285,0,0,0,0,1.0857561168284724
