TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,DistFromFED,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED_orig,Xpos_cm,Ypos_cm
0.0,,1055.9,1217.854,0,0,0.0,75.41324,38.297919,20.068817,55.344423,5.650304,0.828819,,,,,,0,0,0,0,,,
66.667,,1046.14,1198.107,0,0,0.066667,55.670089,28.541265,14.956096,40.713993,4.954926,0.609719,,,,,,0,0,0,0,,,
133.328,,1040.539,1181.565,0,0,0.133328,39.131938,22.943612,12.022791,27.109147,4.308293,0.405977,,,,,,0,0,0,0,,,
199.996,,1033.196,1177.154,0,0,0.199996,34.724786,15.603958,8.176636,26.54815,4.281629,0.397576,,,,,,0,0,0,0,,,
266.662,,1028.316,1171.716,0,0,0.266662,29.290635,10.727305,5.621152,23.669483,4.144807,0.354466,,,,,,0,0,0,0,,,
333.332,,1025.9,1169.03,0,0,0.333332,26.608484,8.314652,4.356864,22.25162,4.077416,0.333233,,,,,,0,0,0,0,,,
399.995,,1023.752,1165.535,0,0,0.399995,23.117333,6.169998,3.233014,19.884319,3.964899,0.297781,,,,,,0,0,0,0,,,
466.665,,1027.111,1160.578,0,0,0.466665,18.164182,9.532345,4.994964,13.169217,3.645733,0.197218,,,,,,0,0,0,0,,,
533.33,,1020.909,1144.7,0,0,0.53333,2.29003,3.333691,1.746721,0.543309,3.045629,0.008136,,,,,,0,0,0,0,,,
599.994,,1017.044,1133.54,0,0,0.599994,-8.866121,-0.527963,-0.276878,-8.589243,2.611562,-0.12863,,,,,,0,0,0,0,,,
666.664,,1013.921,1129.825,0,0,0.666664,-12.577272,-3.647616,-1.911652,-10.665621,2.512873,-0.159725,,,,,,0,0,0,0,,,
733.329,,1020.681,1106.838,0,0,0.733329,-35.560424,3.11573,1.632504,-37.192928,1.25204,-0.556988,,,,,,0,0,0,0,,,
799.995,,1006.8,1099.918,0,0,0.799995,-42.476575,-10.761923,-5.63972,-36.836855,1.268964,-0.551656,,,,,,0,0,0,0,,,
866.661,,1007.248,1105.015,0,0,0.866661,-37.375727,-10.310577,-5.403203,-31.972523,1.500164,-0.478809,,,,,,0,0,0,0,,,
933.331,,1005.252,1104.784,0,0,0.933331,-37.602878,-12.30323,-6.447402,-31.155476,1.538998,-0.466574,,,,,,0,0,0,0,,,
999.997,,1004.402,1112.838,0,0,0.999997,-29.545029,-13.149884,-6.891069,-22.653961,1.943072,-0.339258,,,,,,0,0,0,0,,,
1066.665,,999.046,1107.218,0,0,1.066665,-35.16118,-18.502537,-9.695988,-25.465193,1.809455,-0.381358,,,,,,0,0,0,0,,,
1133.331,,994.35,1105.09,0,0,1.133331,-37.285332,-23.195191,-12.155051,-25.130281,1.825373,-0.376342,,,,,,0,0,0,0,,,
1199.998,,993.426,1099.967,0,0,1.199998,-42.404483,-24.115844,-12.637496,-29.766988,1.604992,-0.44578,,,,,,0,0,0,0,,,
1266.662,,993.671,1093.648,0,0,1.266662,-48.719635,-23.867498,-12.507356,-36.212279,1.29865,-0.542302,,,,,,0,0,0,0,,,
