TimeStamp,Events,CH1-410,CH1-470,Unnamed: 4,ToneStart,PelletGrab

0.0,,675.323,810.375,,0,0

66.662,,672.191,802.77,,0,0

133.328,,674.356,813.393,,0,0

199.998,,664.976,819.731,,0,0

266.664,,662.183,832.107,,0,0

333.333,,662.014,835.543,,0,0

400.001,,658.736,838.002,,0,0

466.662,,664.033,834.41,,0,0

533.33,,663.227,823.568,,0,0

599.995,,655.685,808.779,,0,0

666.666,,653.702,809.125,,0,0

733.329,,660.226,803.996,,0,0

800.001,,655.419,788.623,,0,0

866.664,,649.772,787.122,,0,0

933.33,,646.044,784.767,,0,0

1000.001,,647.772,798.2,,0,0

1066.668,,647.921,796.431,,0,0

1133.335,,653.134,792.044,,0,0

1199.996,,651.379,794.044,,0,0

1266.664,,644.058,824.857,,0,0

1333.333,,646.134,878.809,,0,0

1399.998,,651.34,879.062,,0,0

1466.663,,649.391,861.751,,0,0

1533.331,,642.629,836.696,,0,0

1600.001,,641.85,814.931,,0,0

1666.666,,640.261,803.851,,0,0

1733.334,,644.286,799.731,,0,0

1799.997,,644.858,806.855,,0,0

1866.668,,645.315,793.542,,0,0

1933.332,,644.043,777.291,,0,0

2000.0,,640.927,770.846,,0,0

2066.666,,640.816,763.469,,0,0

2133.329,,644.037,759.704,,0,0

2199.996,,644.62,754.9,,0,0

2266.664,,629.154,719.266,,0,0

2333.332,,625.783,750.807,,0,0

2399.997,,626.337,723.473,,0,0

2466.665,,636.984,760.313,,0,0

2533.328,,640.82,784.927,,0,0

2599.997,,644.937,804.085,,0,0

2666.668,,639.423,820.226,,0,0

2733.332,,639.395,835.599,,0,0

2800.001,,643.492,849.211,,0,0

2866.664,,639.968,852.481,,0,0

2933.333,,645.531,839.478,,0,0

3000.0,,645.285,841.638,,0,0

3066.664,,646.565,828.932,,0,0

3133.332,,650.819,818.85,,0,0

3200.002,,651.28,808.611,,0,0

3266.666,,648.747,801.207,,0,0

3333.333,,647.489,784.357,,0,0

3399.995,,639.328,767.602,,0,0

3466.669,,641.799,756.144,,0,0

3533.334,,644.311,749.38,,0,0

3600.0,,645.758,743.462,,0,0

3666.664,,646.548,751.746,,0,0

3733.328,,649.228,754.237,,0,0

3799.996,,645.795,754.261,,0,0

3866.665,,646.933,753.163,,0,0

3933.335,,642.813,749.585,,0,0

4000.0,,645.104,754.636,,0,0

4066.663,,644.302,755.917,,0,0

4133.332,,644.187,754.092,,0,0

4199.997,,648.49,759.627,,0,0

4266.667,,646.628,768.337,,0,0

4333.331,,647.919,766.765,,0,0

4400.001,,646.481,782.528,,0,0

4466.665,,642.767,800.848,,0,0

4533.328,,644.066,809.565,,0,0

4599.995,,641.656,814.375,,0,0

4666.665,,642.209,814.151,,0,0

4733.335,,639.058,814.064,,0,0

4800.001,,639.12,808.377,,0,0

4866.665,,638.564,805.624,,0,0

4933.332,,642.853,793.767,,0,0

5000.002,,637.987,794.674,,0,0

5066.666,,643.136,779.034,,0,0

5133.335,,637.377,769.268,,0,0

5199.997,,635.349,770.836,,0,0

5266.665,,638.718,786.194,,0,0

5333.33,,638.276,804.457,,0,0

5399.997,,635.387,801.592,,0,0

5466.666,,631.581,811.091,,0,0

5533.331,,638.044,825.526,,0,0

5599.997,,635.3,840.561,,0,0

5666.663,,634.522,843.893,,0,0

5733.332,,638.933,841.931,,0,0

5799.998,,636.597,833.701,,0,0

5866.667,,636.596,830.306,,0,0

5933.333,,642.248,828.921,,0,0

5999.999,,637.729,818.896,,0,0

6066.665,,639.731,811.063,,0,0

6133.33,,648.55,797.695,,0,0

6199.997,,644.03,783.944,,0,0

6266.665,,643.612,767.626,,0,0

6333.33,,645.245,769.906,,0,0

6400.0,,649.584,761.386,,0,0

6466.662,,651.354,754.997,,0,0

6533.335,,649.283,751.837,,0,0

6599.995,,646.963,736.97,,0,0

6666.665,,642.237,720.362,,0,0

6733.332,,634.98,721.663,,0,0

6799.997,,632.211,723.163,,0,0

6866.666,,637.595,743.576,,0,0

6933.33,,638.579,741.083,,0,0

7000.0,,640.668,745.55,,0,0

7066.667,,639.394,737.902,,0,0

7133.33,,635.004,737.575,,0,0

7200.001,,636.407,730.15,,0,0

7266.665,,637.591,728.136,,0,0

7333.332,,636.602,724.141,,0,0

7399.996,,629.437,728.644,,0,0

7466.665,,633.144,733.323,,0,0

7533.334,,637.213,747.717,,0,0

7599.998,,640.961,770.33,,0,0

7666.667,,626.978,764.9,,0,0

7733.335,,613.635,764.05,,0,0

7799.996,,605.901,765.727,,0,0

7866.665,,607.0,762.667,,0,0

7933.333,,620.042,806.589,,0,0

7999.995,,642.973,795.22,,0,0

8066.663,,636.247,778.584,,0,0

8133.335,,628.442,770.049,,0,0

8200.0,,629.26,769.956,,0,0

8266.667,,633.977,773.972,,0,0

8333.335,,646.695,768.169,,0,0

8399.997,,644.631,755.541,,0,0

8466.665,,636.238,744.759,,0,0

8533.329,,641.182,746.942,,0,0

8600.002,,640.716,759.714,,0,0

8666.662,,647.352,767.522,,0,0

8733.332,,647.181,778.055,,0,0

8799.999,,646.625,760.482,,0,0

8866.666,,631.787,755.762,,0,0

8933.329,,643.583,754.941,,0,0

8999.996,,640.418,756.136,,0,0

