MM:DD:YYYY hh:mm:ss,Library_Version,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Elapsed_Time,Binary_Pellets,Interpellet_Intervals,Binary_Left_Pokes,Binary_Right_Pokes,Correct_Poke,Concat_#,Mode
2024-05-03 16:52:07,1.17.0,PRexp,6,4.11,,1,Poke,Left,1,0,0,0,,,0.14,0 days 00:00:00.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 16:52:14,1.17.0,PRexp,6,4.11,2.0,1,Pellet,Left,1,0,1,1,3.55,,,0 days 00:00:07.000000000,1.0,,0.0,0.0,,0,PR
2024-05-03 16:53:12,1.17.0,PRexp,6,4.11,,1,Poke,Left,1,1,1,1,,,0.91,0 days 00:01:05.000000000,0.0,,0.0,1.0,0.0,0,PR
2024-05-03 16:53:14,1.17.0,PRexp,6,4.1,,1,Poke,Left,1,2,1,1,,,0.0,0 days 00:01:07.000000000,0.0,,0.0,1.0,0.0,0,PR
2024-05-03 16:53:28,1.17.0,PRexp,6,4.1,,1,Poke,Left,2,2,1,1,,,0.14,0 days 00:01:21.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 16:53:31,1.17.0,PRexp,6,4.1,,1,Poke,Left,2,3,1,2,,,0.36,0 days 00:01:24.000000000,0.0,,0.0,1.0,0.0,0,PR
2024-05-03 16:53:35,1.17.0,PRexp,6,4.1,1.0,1,Pellet,Left,2,3,2,2,5.08,81.0,,0 days 00:01:28.000000000,1.0,1.35,0.0,0.0,,0,PR
2024-05-03 17:01:47,1.17.0,PRexp,6,4.1,,2,Poke,Left,2,4,2,2,,,0.02,0 days 00:09:40.000000000,0.0,,0.0,1.0,0.0,0,PR
2024-05-03 17:06:28,1.17.0,PRexp,6,4.11,,2,Poke,Left,2,5,2,2,,,0.03,0 days 00:14:21.000000000,0.0,,0.0,1.0,0.0,0,PR
2024-05-03 17:09:19,1.17.0,PRexp,6,4.11,,2,Poke,Left,3,5,2,2,,,0.07,0 days 00:17:12.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 17:23:42,1.17.0,PRexp,6,4.11,,2,Poke,Left,4,5,2,2,,,0.19,0 days 00:31:35.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 17:23:45,1.17.0,PRexp,6,4.1,1.0,2,Pellet,Left,4,5,3,3,1.03,1810.0,,0 days 00:31:38.000000000,1.0,30.166666666666668,0.0,0.0,,0,PR
2024-05-03 17:24:22,1.17.0,PRexp,6,4.11,,2,Poke,Left,5,5,3,3,,,0.03,0 days 00:32:15.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 17:24:34,1.17.0,PRexp,6,4.11,,2,Poke,Left,6,5,3,3,,,0.13,0 days 00:32:27.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 17:24:37,1.17.0,PRexp,6,4.11,1.0,2,Pellet,Left,6,5,4,4,0.97,52.0,,0 days 00:32:30.000000000,1.0,0.8666666666666667,0.0,0.0,,0,PR
2024-05-03 17:31:25,1.17.0,PRexp,6,4.11,,3,Poke,Left,7,5,4,4,,,0.15,0 days 00:39:18.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:05:38,1.17.0,PRexp,6,4.1,,1,Poke,Left,8,5,4,0,,,0.28,0 days 02:13:31.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:05:41,1.17.0,PRexp,6,4.1,1.0,1,Pellet,Left,8,5,5,1,0.73,6064.0,,0 days 02:13:34.000000000,1.0,101.06666666666666,0.0,0.0,,0,PR
2024-05-03 19:06:23,1.17.0,PRexp,6,4.1,,1,Poke,Left,9,5,5,1,,,0.15,0 days 02:14:16.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:06:28,1.17.0,PRexp,6,4.1,2.0,1,Pellet,Left,9,5,6,2,0.85,47.0,,0 days 02:14:21.000000000,1.0,0.7833333333333333,0.0,0.0,,0,PR
2024-05-03 19:07:30,1.17.0,PRexp,6,4.1,,2,Poke,Left,9,6,6,2,,,0.75,0 days 02:15:23.000000000,0.0,,0.0,1.0,0.0,0,PR
2024-05-03 19:07:32,1.17.0,PRexp,6,4.1,,2,Poke,Left,9,7,6,2,,,0.04,0 days 02:15:25.000000000,0.0,,0.0,1.0,0.0,0,PR
2024-05-03 19:07:43,1.17.0,PRexp,6,4.1,,2,Poke,Left,10,7,6,2,,,0.09,0 days 02:15:36.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:07:48,1.17.0,PRexp,6,4.1,,2,Poke,Left,11,7,6,2,,,0.16,0 days 02:15:41.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:07:51,1.17.0,PRexp,6,4.1,1.0,2,Pellet,Left,11,7,7,3,0.91,83.0,,0 days 02:15:44.000000000,1.0,1.3833333333333333,0.0,0.0,,0,PR
2024-05-03 19:09:30,1.17.0,PRexp,6,4.1,,2,Poke,Left,12,7,7,3,,,0.06,0 days 02:17:23.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:09:35,1.17.0,PRexp,6,4.1,,2,Poke,Left,13,7,7,3,,,0.04,0 days 02:17:28.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:09:37,1.17.0,PRexp,6,4.1,1.0,2,Pellet,Left,13,7,8,4,0.67,106.0,,0 days 02:17:30.000000000,1.0,1.7666666666666666,0.0,0.0,,0,PR
2024-05-03 19:10:00,1.17.0,PRexp,6,4.1,,3,Poke,Left,14,7,8,4,,,0.01,0 days 02:17:53.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:10:09,1.17.0,PRexp,6,4.1,,3,Poke,Left,15,7,8,4,,,0.06,0 days 02:18:02.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:17:39,1.17.0,PRexp,6,4.1,,3,Poke,Left,16,7,8,4,,,0.16,0 days 02:25:32.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:17:42,1.17.0,PRexp,6,4.1,1.0,3,Pellet,Left,16,7,9,5,0.61,485.0,,0 days 02:25:35.000000000,1.0,8.083333333333334,0.0,0.0,,0,PR
2024-05-03 19:18:11,1.17.0,PRexp,6,4.1,,4,Poke,Left,17,7,9,5,,,0.06,0 days 02:26:04.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:18:30,1.17.0,PRexp,6,4.1,,4,Poke,Left,18,7,9,5,,,0.16,0 days 02:26:23.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:19:39,1.17.0,PRexp,6,4.1,,4,Poke,Left,18,8,9,5,,,0.04,0 days 02:27:32.000000000,0.0,,0.0,1.0,0.0,0,PR
2024-05-03 19:19:50,1.17.0,PRexp,6,4.1,,4,Poke,Left,19,8,9,5,,,0.25,0 days 02:27:43.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:20:17,1.17.0,PRexp,6,4.1,,4,Poke,Left,19,9,9,5,,,0.1,0 days 02:28:10.000000000,0.0,,0.0,1.0,0.0,0,PR
2024-05-03 19:21:59,1.17.0,PRexp,6,4.1,,4,Poke,Left,19,10,9,5,,,0.78,0 days 02:29:52.000000000,0.0,,0.0,1.0,0.0,0,PR
2024-05-03 19:29:00,1.17.0,PRexp,6,4.1,,4,Poke,Left,20,10,9,5,,,0.29,0 days 02:36:53.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:29:03,1.17.0,PRexp,6,4.1,1.0,4,Pellet,Left,20,10,10,6,1.1,681.0,,0 days 02:36:56.000000000,1.0,11.35,0.0,0.0,,0,PR
2024-05-03 19:29:37,1.17.0,PRexp,6,4.1,,5,Poke,Left,21,10,10,6,,,0.06,0 days 02:37:30.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:29:41,1.17.0,PRexp,6,4.1,,5,Poke,Left,22,10,10,6,,,0.04,0 days 02:37:34.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:29:50,1.17.0,PRexp,6,4.1,,5,Poke,Left,23,10,10,6,,,0.16,0 days 02:37:43.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:29:52,1.17.0,PRexp,6,4.1,,5,Poke,Left,24,10,10,6,,,0.05,0 days 02:37:45.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:29:53,1.17.0,PRexp,6,4.1,,5,Poke,Left,25,10,10,6,,,0.24,0 days 02:37:46.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:29:56,1.17.0,PRexp,6,4.09,1.0,5,Pellet,Left,25,10,11,7,0.67,53.0,,0 days 02:37:49.000000000,1.0,0.8833333333333333,0.0,0.0,,0,PR
2024-05-03 19:30:27,1.17.0,PRexp,6,4.09,,6,Poke,Left,26,10,11,7,,,0.42,0 days 02:38:20.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:30:35,1.17.0,PRexp,6,4.1,,6,Poke,Left,27,10,11,7,,,0.1,0 days 02:38:28.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:30:37,1.17.0,PRexp,6,4.09,,6,Poke,Left,28,10,11,7,,,0.49,0 days 02:38:30.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:30:43,1.17.0,PRexp,6,4.1,,6,Poke,Left,29,10,11,7,,,0.48,0 days 02:38:36.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:30:45,1.17.0,PRexp,6,4.1,,6,Poke,Left,30,10,11,7,,,0.18,0 days 02:38:38.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:30:47,1.17.0,PRexp,6,4.1,,6,Poke,Left,31,10,11,7,,,0.44,0 days 02:38:40.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:30:50,1.17.0,PRexp,6,4.1,1.0,6,Pellet,Left,31,10,12,8,0.55,54.0,,0 days 02:38:43.000000000,1.0,0.9,0.0,0.0,,0,PR
2024-05-03 19:31:44,1.17.0,PRexp,6,4.1,,7,Poke,Left,31,11,12,8,,,0.05,0 days 02:39:37.000000000,0.0,,0.0,1.0,0.0,0,PR
2024-05-03 19:31:46,1.17.0,PRexp,6,4.1,,7,Poke,Left,31,12,12,8,,,0.29,0 days 02:39:39.000000000,0.0,,0.0,1.0,0.0,0,PR
2024-05-03 19:33:17,1.17.0,PRexp,6,4.1,,7,Poke,Left,32,12,12,8,,,0.63,0 days 02:41:10.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:33:21,1.17.0,PRexp,6,4.1,,7,Poke,Left,33,12,12,8,,,0.13,0 days 02:41:14.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:44:43,1.17.0,PRexp,6,4.1,,7,Poke,Left,34,12,12,8,,,0.06,0 days 02:52:36.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:44:48,1.17.0,PRexp,6,4.1,,7,Poke,Left,35,12,12,8,,,0.38,0 days 02:52:41.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:44:50,1.17.0,PRexp,6,4.1,,7,Poke,Left,36,12,12,8,,,0.21,0 days 02:52:43.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:44:56,1.17.0,PRexp,6,4.1,,7,Poke,Left,37,12,12,8,,,0.08,0 days 02:52:49.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:45:00,1.17.0,PRexp,6,4.1,,7,Poke,Left,38,12,12,8,,,0.35,0 days 02:52:53.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:45:03,1.17.0,PRexp,6,4.1,1.0,7,Pellet,Left,38,12,13,9,0.55,853.0,,0 days 02:52:56.000000000,1.0,14.216666666666667,0.0,0.0,,0,PR
2024-05-03 19:45:32,1.17.0,PRexp,6,4.09,,9,Poke,Left,39,12,13,9,,,0.24,0 days 02:53:25.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:45:38,1.17.0,PRexp,6,4.1,,9,Poke,Left,40,12,13,9,,,0.3,0 days 02:53:31.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:45:44,1.17.0,PRexp,6,4.1,,9,Poke,Left,41,12,13,9,,,0.01,0 days 02:53:37.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:45:53,1.17.0,PRexp,6,4.1,,9,Poke,Left,41,13,13,9,,,0.26,0 days 02:53:46.000000000,0.0,,0.0,1.0,0.0,0,PR
2024-05-03 19:46:08,1.17.0,PRexp,6,4.09,,9,Poke,Left,42,13,13,9,,,0.3,0 days 02:54:01.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:46:11,1.17.0,PRexp,6,4.09,,9,Poke,Left,43,13,13,9,,,0.31,0 days 02:54:04.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:46:14,1.17.0,PRexp,6,4.09,,9,Poke,Left,44,13,13,9,,,0.17,0 days 02:54:07.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:46:16,1.17.0,PRexp,6,4.1,,9,Poke,Left,45,13,13,9,,,0.76,0 days 02:54:09.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:46:21,1.17.0,PRexp,6,4.1,,9,Poke,Left,46,13,13,9,,,0.31,0 days 02:54:14.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:46:23,1.17.0,PRexp,6,4.09,,9,Poke,Left,47,13,13,9,,,0.29,0 days 02:54:16.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:46:26,1.17.0,PRexp,6,4.09,1.0,9,Pellet,Left,47,13,14,10,0.49,83.0,,0 days 02:54:19.000000000,1.0,1.3833333333333333,0.0,0.0,,0,PR
2024-05-03 19:46:59,1.17.0,PRexp,6,4.1,,10,Poke,Left,48,13,14,10,,,0.44,0 days 02:54:52.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:47:04,1.17.0,PRexp,6,4.09,,10,Poke,Left,49,13,14,10,,,0.02,0 days 02:54:57.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:47:09,1.17.0,PRexp,6,4.1,,10,Poke,Left,50,13,14,10,,,0.18,0 days 02:55:02.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:47:32,1.17.0,PRexp,6,4.1,,10,Poke,Left,51,13,14,10,,,0.13,0 days 02:55:25.000000000,0.0,,1.0,0.0,1.0,0,PR
2024-05-03 19:47:35,1.17.0,PRexp,6,4.09,,10,Poke,Left,52,13,14,10,,,0.1,0 days 02:55:28.000000000,0.0,,1.0,0.0,1.0,0,PR
