TimeStamp,Name,State
73825.030,Input1,0
73921.706,Input1,1
81561.224,Input1,0
82071.499,Input1,1
105406.465,Input1,0
106397.657,Input1,1
290953.480,Input1,0
291065.306,Input1,1
296739.899,Input1,0
297234.530,Input1,1
298146.496,Input1,0
299152.878,Input1,1
457740.157,Input1,0
457835.836,Input1,1
463461.152,Input1,0
463972.733,Input1,1
464820.499,Input1,0
465827.105,Input1,1
606252.447,Input1,0
606348.057,Input1,1
616993.633,Input1,0
617504.494,Input1,1
618352.140,Input1,0
619358.437,Input1,1
711274.625,Input1,0
711370.308,Input1,1
732036.299,Input1,0
732531.152,Input1,1
734465.148,Input1,0
735456.180,Input1,1
902220.349,Input1,0
902316.137,Input1,1
912959.978,Input1,0
913455.333,Input1,1
914430.281,Input1,0
915437.426,Input1,1
1038042.397,Input1,0
1038137.246,Input1,1
1048766.525,Input1,0
1049278.148,Input1,1
1050125.076,Input1,0
1051116.283,Input1,1
1190044.622,Input1,0
1190140.304,Input1,1
1210806.027,Input1,0
1211300.436,Input1,1
1213235.592,Input1,0
1214225.894,Input1,1
1349776.019,Input1,0
1349872.629,Input1,1
1355530.656,Input1,0
1356026.083,Input1,1
1357512.028,Input1,0
1358519.093,Input1,1
1508363.280,Input1,0
1508475.406,Input1,1
1519088.651,Input1,0
1519599.312,Input1,1
1521262.305,Input1,0
1522269.287,Input1,1
1688074.040,Input1,0
1688185.888,Input1,1
1700892.162,Input1,0
1701401.326,Input1,1
1702312.233,Input1,0
1703303.222,Input1,1
1833740.140,Input1,0
1833852.086,Input1,1
1855460.667,Input1,0
1855972.212,Input1,1
1856818.999,Input1,0
1857825.724,Input1,1
2006994.079,Input1,0
2007093.744,Input1,1
2029801.112,Input1,0
2030303.456,Input1,1
2031144.145,Input1,0
2032150.822,Input1,1
2164222.193,Input1,0
2164335.061,Input1,1
2170055.736,Input1,0
2170551.917,Input1,1
2171974.148,Input1,0
2172964.824,Input1,1
2574810.797,Input1,0
2574906.286,Input1,1
2595540.724,Input1,0
2596051.367,Input1,1
2597218.092,Input1,0
2598209.175,Input1,1
2721634.305,Input1,0
2721730.036,Input1,1
2727356.461,Input1,0
2727850.850,Input1,1
2742827.918,Input1,0
2743819.287,Input1,1
2831595.417,Input1,0
2831708.037,Input1,1
2842354.794,Input1,0
2842847.183,Input1,1
2844142.174,Input1,0
2845149.957,Input1,1
2929666.671,Input1,0
2929763.349,Input1,1
2952458.393,Input1,0
2952969.660,Input1,1
2954200.476,Input1,0
2955191.436,Input1,1
3067821.304,Input1,0
3067932.871,Input1,1
3073639.302,Input1,0
3074145.467,Input1,1
3187630.172,Input1,0
3188637.295,Input1,1
3331543.848,Input1,0
3331650.495,Input1,1
3354287.975,Input1,0
3354783.360,Input1,1
3356269.665,Input1,0
3357260.298,Input1,1
3461466.518,Input1,0
3461562.207,Input1,1
3467235.964,Input1,0
3467731.852,Input1,1
3468595.061,Input1,0
3469586.187,Input1,1
