TimeStamp,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z
100053.715,,367.344,404.361,100.053715,-1.2570338787548014,-1.0735883898052312
100120.372,,366.01,403.487,100.120372,-1.2008996631267215,-1.026480744022776
100187.029,,367.09,404.307,100.187029,-1.1512893196923224,-0.984847909939234
100253.69,,366.371,404.754,100.25369,-1.115181591744643,-0.9545464255569053
100320.349,,367.331,404.274,100.32034900000001,-1.0967928044932584,-0.9391146168727588
100387.008,,367.479,404.229,100.38700800000001,-1.09481575051464,-0.9374554797943214
100453.667,,366.918,404.632,100.453667,-1.1043566228560924,-0.945462147914432
100520.326,,365.904,404.034,100.520326,-1.1202152654280053,-0.9587706676560801
100586.989,,367.597,404.043,100.586989,-1.1383799463433766,-0.9740144070534931
100653.648,,366.532,404.456,100.653648,-1.156706753732357,-0.9893942024446574
100720.307,,366.549,404.265,100.720307,-1.1744993713549452,-1.0043257075726686
100786.968,,366.736,403.995,100.78696799999999,-1.1907403446224878,-1.0179550779538056
100853.627,,366.929,404.172,100.85362699999999,-1.204090151665533,-1.029158191320786
100920.282,,366.697,403.889,100.920282,-1.215762167232495,-1.0389533076993376
100986.944,,366.46,404.019,100.98694400000001,-1.2310356531460753,-1.0517707659327853
101053.601,,365.241,403.983,101.053601,-1.2554434665073184,-1.0722537211728431
101120.26,,366.791,403.984,101.12026,-1.2877752022545568,-1.0993864055449565
101186.92,,366.305,403.977,101.18692,-1.317038760548953,-1.123944285672831
101253.579,,367.105,403.448,101.253579,-1.3279005226862939,-1.133059440086482
101320.236,,366.657,404.343,101.32023600000001,-1.3104584068415295,-1.1184220748767204
101386.902,,366.644,404.051,101.386902,-1.265906199254815,-1.081034011458738
101453.558,,366.774,403.776,101.453558,-1.205149394976356,-1.0300471047602164
101520.219,,365.568,404.002,101.520219,-1.1438048384429977,-0.9785669583375473
101586.877,,366.35,403.981,101.58687699999999,-1.096116791024902,-0.9385473086338318
101653.533,,366.441,404.484,101.653533,-1.068415748300391,-0.9153006863399212
101720.197,,367.131,404.225,101.720197,-1.055103456137062,-0.9041290553343753
101786.857,,366.772,404.24,101.786857,-1.0409553406459526,-0.8922560041910178
101853.512,,366.829,404.224,101.85351200000001,-1.0095446173728504,-0.865896230403071
101920.175,,366.428,403.89,101.920175,-0.9532796963360266,-0.8186788970792819
101986.832,,366.836,404.282,101.98683199999999,-0.8791999100283958,-0.7565113884755955
102053.489,,366.486,405.02,102.053489,-0.8062509346017108,-0.6952928525765334
102120.147,,367.747,404.931,102.120147,-0.7556224940538911,-0.6528056348046377
102186.81,,367.68,404.185,102.18681,-0.7426527771769409,-0.6419214918322635
102253.469,,366.873,404.862,102.253469,-0.7757674526650021,-0.6697112166131013
102320.126,,367.336,404.765,102.320126,-0.8574059024550454,-0.7382219303000729
102386.788,,368.149,404.674,102.386788,-0.9812895245229282,-0.842184651099223
102453.448,,367.531,404.779,102.45344800000001,-1.1291552139866008,-0.9662730425498877
102520.107,,368.251,404.455,102.52010700000001,-1.2729041663452951,-1.0869066820074775
102586.765,,366.27,403.393,102.586765,-1.384215790188794,-1.1803190239956751
102653.423,,365.293,402.86,102.65342299999999,-1.4488672578213295,-1.2345743191391574
102720.085,,366.882,403.51,102.72008500000001,-1.4774823479605776,-1.2585880069627104
102786.744,,366.359,403.974,102.78674400000001,-1.5027011846223957,-1.2797515702407951
102853.404,,366.475,404.017,102.853404,-1.5606553874029,-1.3283865431471042
102920.059,,367.287,404.161,102.920059,-1.6676313829966107,-1.4181604404264876
102986.719,,367.443,403.169,102.986719,-1.8084558800729849,-1.5363398868040683
103053.377,,366.313,403.265,103.053377,-1.9443082400494385,-1.6503467323772354
103120.042,,365.718,402.192,103.120042,-2.0327412228582182,-1.7245593954211644
103186.696,,365.41,402.79,103.186696,-2.046147701254612,-1.7358100671981036
103253.356,,366.703,403.591,103.253356,-1.9799060672568816,-1.680220309765826
103320.015,,366.301,402.51,103.320015,-1.8508694232572303,-1.5719331902170912
103386.677,,366.345,403.422,103.38667699999999,-1.691482930116137,-1.4381765788992256
103453.337,,366.77,404.109,103.453337,-1.5409701630780608,-1.3118667688122008
103519.995,,368.492,404.61,103.519995,-1.433089537718974,-1.2213337092629826
103586.653,,368.047,403.792,103.58665300000001,-1.3861800770384949,-1.1819674469422774
103653.316,,367.89,404.196,103.653316,-1.4018411109206868,-1.1951101341332298
103719.975,,367.883,404.45,103.719975,-1.4688851481876812,-1.2513732657021233
103786.631,,369.908,404.666,103.786631,-1.5658773820691103,-1.3327688235844681
103853.291,,367.94,404.096,103.853291,-1.6631082621065851,-1.4143646525218294
103919.949,,367.756,403.438,103.91994899999999,-1.7285868690196309,-1.4693140801797335
103986.607,,366.949,403.381,103.986607,-1.7374566027633342,-1.476757531036007
104053.269,,366.182,403.098,104.053269,-1.6787670040145368,-1.4275054162956744
104119.926,,366.214,403.838,104.119926,-1.5541249405262954,-1.3229062139962975
104186.583,,367.232,403.769,104.186583,-1.3689637447077148,-1.1675195585013864
104253.238,,365.928,404.053,104.253238,-1.1231917715551871,-0.9612685416307981
104319.896,,365.525,403.908,104.319896,-0.8080245957568127,-0.6967813030785628
104386.554,,365.217,404.029,104.386554,-0.41180467056764763,-0.3642748686531154
104453.215,,365.487,404.155,104.453215,0.0667282574770393,0.037308362133025456
104519.867,,363.957,404.419,104.519867,0.6049566186580223,0.48898780050932233
104586.524,,363.855,405.503,104.58652400000001,1.153941807591008,0.9496943327144809
104653.189,,363.519,406.169,104.653189,1.652213665667254,1.3678424074847642
104719.842,,365.15,406.138,104.719842,2.0471607975104105,1.699280717996353
104786.504,,363.536,406.286,104.78650400000001,2.3100428431296174,1.9198904503857037
104853.158,,362.945,406.663,104.853158,2.440007660330753,2.0289564897770167
104919.818,,363.703,406.039,104.91981799999999,2.460736629043265,2.046352170906943
104986.471,,363.961,406.104,104.98647100000001,2.411771723219759,2.005260985905132
105053.131,,363.651,406.83,105.053131,2.336789507440221,1.9423361615105221
105119.789,,364.152,406.288,105.119789,2.2738529447823157,1.8895200088791702
105186.447,,364.375,406.132,105.186447,2.248164208265065,1.8679621072159263
105253.108,,364.427,406.024,105.253108,2.2645455493990925,1.8817092738405778
105319.765,,363.762,406.457,105.319765,2.3037747355845526,1.9146302755234483
105386.419,,364.418,406.654,105.38641899999999,2.3307700417138104,1.9372846460298725
105453.08,,365.815,407.614,105.45308,2.3137243993201335,1.9229800000126211
105519.736,,363.874,406.37,105.51973600000001,2.2422352086634434,1.862986510604262
105586.394,,363.871,405.683,105.586394,2.131598383225073,1.7701404571779988
105653.049,,363.121,405.518,105.653049,2.010869336859531,1.6688250457447513
105719.709,,363.033,405.441,105.71970900000001,1.905105352463613,1.5800682642039805
105786.364,,363.964,405.894,105.786364,1.825057211843067,1.5128921326466964
105853.022,,363.74,406.237,105.853022,1.768345655464382,1.465299984439633
105919.68,,365.185,405.662,105.91968,1.7254051927572647,1.429264491927474
105986.341,,364.141,405.328,105.986341,1.682328064712911,1.3931143103219474
106052.996,,364.788,406.542,106.052996,1.621822655096785,1.3423383731822283
106119.658,,365.51,406.014,106.119658,1.5289444870024345,1.264395325531922
106186.315,,364.352,405.736,106.18631500000001,1.4005930175063008,1.1566832021321445
106252.969,,364.481,405.591,106.252969,1.2498909207630902,1.0302145071905655
106319.626,,364.223,404.656,106.319626,1.100182077221604,0.9045793470098378
106386.285,,363.626,404.422,106.386285,0.9722180314680122,0.7971923483174632
106452.94,,363.677,405.297,106.45294,0.8742401182176845,0.7149696116094126
106519.603,,364.555,404.959,106.519603,0.802388082844349,0.6546716241298768
106586.258,,364.585,404.842,106.586258,0.7480048429102242,0.6090333912864218
106652.919,,364.822,404.878,106.652919,0.7029628357892412,0.5712342897394378
106719.572,,364.322,404.911,106.719572,0.6608114937424729,0.5358610246429715
106786.231,,364.192,404.689,106.786231,0.6171376494293896,0.49921008074290807
106852.89,,364.467,404.585,106.85289,0.5698432038982153,0.4595207404246707
106919.546,,364.79,404.918,106.919546,0.5173559366204088,0.4154736014854902
106986.203,,365.066,404.357,106.98620299999999,0.4546991207214008,0.36289221139743677
107052.859,,365.046,404.476,107.052859,0.37059333063133365,0.292310913992891
107119.518,,365.26,405.348,107.119518,0.2504431196122885,0.191481259244119
107186.181,,366.328,404.964,107.18618099999999,0.08615439548110837,0.05361071209512251
107252.835,,365.215,403.803,107.252835,-0.11467993355486278,-0.11492878431232356
107319.49,,363.862,404.149,107.31949,-0.3283060571939856,-0.2942031119157676
