TimeStamp,Name,State
60277.853,Input1,0
60373.651,Input1,1
85688.423,Input1,0
86199.512,Input1,1
216829.998,Input1,0
216941.670,Input1,1
234809.248,Input1,0
235314.846,Input1,1
452570.361,Input1,0
452666.002,Input1,1
459937.538,Input1,0
460433.183,Input1,1
731267.207,Input1,0
731362.929,Input1,1
766873.107,Input1,0
767385.381,Input1,1
889641.705,Input1,0
889738.366,Input1,1
906198.585,Input1,0
906692.668,Input1,1
1020926.754,Input1,0
1021038.477,Input1,1
1028805.466,Input1,0
1029316.542,Input1,1
1211214.095,Input1,0
1211309.882,Input1,1
1418013.280,Input1,0
1418108.988,Input1,1
1425092.013,Input1,0
1425587.933,Input1,1
1524499.446,Input1,0
1524606.992,Input1,1
1532326.140,Input1,0
1532837.277,Input1,1
1680723.733,Input1,0
1680820.534,Input1,1
1687547.536,Input1,0
1688058.605,Input1,1
1799480.267,Input1,0
1799591.939,Input1,1
2056903.995,Input1,0
2056999.734,Input1,1
2368784.650,Input1,0
2368880.563,Input1,1
2380003.228,Input1,0
2380517.019,Input1,1
2506383.179,Input1,0
2506478.573,Input1,1
2513095.473,Input1,0
2513590.297,Input1,1
2649669.086,Input1,0
2649780.711,Input1,1
2656317.244,Input1,0
2656828.518,Input1,1
2722735.431,Input1,0
2722830.714,Input1,1
2737101.838,Input1,0
2737614.085,Input1,1
3082121.556,Input1,0
3082218.026,Input1,1
3089170.413,Input1,0
3089680.274,Input1,1
3251314.699,Input1,0
3251410.463,Input1,1
3258410.376,Input1,0
3258906.224,Input1,1
