Item1,Item2,Item3,Item4,Item5
63433.398617599996,False,NaN,NaN,False
63433.910284799997,False,NaN,NaN,False
63434.408255999995,False,NaN,NaN,False
63434.9037312,False,NaN,NaN,False
63435.399001599995,False,NaN,NaN,False
63435.910899199996,False,NaN,NaN,False
63436.4073088,False,NaN,NaN,False
63436.902809599997,False,NaN,NaN,False
63437.159897599995,False,NaN,NaN,False
63437.192243199999,False,52.125,353.166656,False
63437.224447999994,False,360.118134,412.811646,False
63437.255423999995,False,340.63739,402.789948,False
63437.288102399994,False,322.516815,389.706116,False
63437.319987199997,False,307.692719,375.646515,False
63437.368537599999,False,294.15036,359.882446,False
63437.400102399995,False,284.265869,340.584076,False
63437.432972799994,False,272.749176,328.705597,False
63437.464511999999,False,258.485535,314.288025,False
63437.4967168,False,242.636826,302.535217,False
63437.528883200001,False,227.56723,290.609314,False
63437.560870399997,False,215.841614,272.066406,False
63437.592409599994,False,209.990448,257.416443,False
63437.640985599995,False,204.634552,244.033081,False
63437.675302399999,False,201.698166,226.968735,False
63437.7067264,False,198.538498,214.667953,False
63437.737267199998,False,196.924866,209.669662,False
63437.768575999995,False,196.437607,209.580505,False
63437.800486399996,False,198.355225,217.693604,False
63437.833126400001,False,201.526718,224.311203,False
63437.8802048,False,206.411316,230.126877,False
63437.913305599999,False,211.413208,236.743607,False
63437.945049599999,False,215.814026,241.797318,False
63437.978355199994,False,218.892288,243.850327,False
63438.008844799995,False,223.156509,238.662949,False
63438.040972799994,False,225.106964,227.093353,False
63438.073945599994,False,227.054169,212.721207,False
63438.104831999997,False,229.441803,199.038956,False
63438.153689599996,False,232.087143,183.975586,False
63438.184767999999,False,236.320724,166.471497,False
63438.217023999998,False,242.268921,151.692612,False
63438.249075199994,False,243.818756,145.305939,False
63438.282828799995,False,243.733093,140.257736,False
63438.313062399997,False,244.610992,137.119186,False
63438.34592,False,246.564011,135.768143,False
63438.376652799998,False,247.223984,136.334961,False
63438.424921599995,False,247.683029,135.36821,False
63438.457715199998,False,247.676331,136.520691,False
63438.4894976,False,245.665665,136.723511,False
63438.521151999994,False,245.585526,135.863663,False
63438.555635199999,False,245.432556,134.923492,False
63438.589401599995,False,244.751953,134.0345,False
63438.619737599998,False,245.876373,132.979965,False
63438.649279999998,False,245.609222,132.529053,False
63438.6998016,False,245.844513,131.929031,False
63438.729868799994,False,245.791428,132.969666,False
63438.762751999995,False,245.18721,135.444824,False
63438.794726399996,False,244.206543,138.335037,False
63438.825791999996,False,244.300568,139.190933,False
63438.858982399994,False,244.615448,138.557251,False
63438.889164799999,False,244.479355,138.310944,False
63438.936512,False,244.269333,138.299774,False
63438.969689599995,False,244.300583,138.198074,False
63439.000780799994,False,244.196518,138.218842,False
63439.032678399999,False,244.066788,138.097702,False
63439.065843199998,False,243.824799,138.343185,False
63439.097471999994,False,244.289474,137.536499,False
63439.128819199999,False,243.889145,138.24054,False
63439.161625599998,False,243.898056,138.301849,False
63439.209343999995,False,243.860992,142.697235,False
63439.241023999995,False,243.113113,149.204254,False
63439.2725632,False,242.832901,156.775024,False
63439.304639999995,False,243.311554,164.075638,False
63439.337779199996,False,242.021164,174.770172,False
63439.3699968,False,238.003845,188.925476,False
63439.401625599996,False,237.719208,194.256836,False
63439.4339712,False,239.968109,197.293884,False
63439.482636799999,False,243.507217,197.91568,False
63439.5141888,False,250.505783,196.635178,False
63439.545292799994,False,260.051971,190.524384,False
63439.579929599997,False,272.931885,183.683517,False
63439.613593599999,False,284.659515,179.529755,False
63439.643123199996,False,297.204895,174.792587,False
63439.675916799999,False,310.079865,171.294846,False
63439.7214208,False,330.212524,165.199875,False
63439.7533568,False,347.467133,157.008011,False
63439.785228799999,False,363.847168,149.690872,False
63439.817100799999,False,386.818054,144.613449,False
63439.849305600001,True,416.130829,136.551636,False
63439.8824064,True,438.528961,135.770248,True
63439.913523199997,True,458.241577,136.223831,True
63439.9447936,True,470.120453,134.356979,True
63439.993907199998,True,480.766266,127.231575,True
63440.026841599996,True,496.447144,119.194069,True
63440.057228799997,True,516.432495,111.308853,True
63440.089062399995,True,536.810608,110.132935,True
63440.121779199995,True,546.250244,108.513428,True
63440.153087999999,True,537.594238,104.43277,True
63440.186278399997,True,544.451843,103.915543,True
63440.217638399998,True,552.42157,105.556175,True
63440.265228799995,True,558.197632,104.70459,True
63440.297407999999,True,563.033997,104.005264,True
63440.3296128,True,567.167786,101.576706,True
63440.362188799998,True,564.399719,98.6085892,True
63440.393561599994,True,555.665894,95.7136612,True
63440.4253312,True,554.568481,95.4189529,True
63440.457087999996,True,556.345581,95.4470596,True
63440.492748799996,True,556.361511,94.6628799,True
63440.539660799994,True,563.165039,89.0149536,True
63440.571097599997,True,558.052368,88.7969971,True
63440.603443199994,True,554.127197,89.214119,True
63440.6335616,True,552.546814,89.1972275,True
63440.665907199997,True,553.71875,87.4205856,True
63440.697228799996,True,552.676758,86.1769943,True
63440.730828799999,True,552.425232,84.7366104,True
63440.778265599998,True,550.944458,82.5094528,True
63440.809792,True,549.871704,80.5832672,True
63440.840639999995,True,543.146179,79.4097214,True
63440.874585599995,True,543.888672,79.629364,True
63440.905267199996,True,545.623962,80.3766327,True
63440.938252799999,True,542.854919,80.7634354,True
63440.969535999997,True,530.834656,86.7793503,True
63441.001958399997,True,524.222473,91.6699753,True
63441.049497599997,True,516.779663,96.9460907,True
63441.082662399996,True,509.505402,102.399895,True
63441.114457600001,True,504.171814,108.151093,True
63441.145471999997,True,501.676422,115.108322,True
63441.177830399996,True,503.431335,122.66925,True
63441.209471999995,True,508.497192,131.37886,True
63441.241638399995,True,517.416138,143.37886,True
63441.274419199995,True,526.72937,155.05629,True
63441.321791999995,True,536.049316,163.431152,True
63441.354060799997,True,547.294312,174.554886,True
63441.386329599998,True,559.744202,187.310211,True
63441.417343999994,True,570.575928,196.566666,True
63441.450483199995,True,576.408081,201.464111,True
63441.4818304,True,579.793579,204.48848,True
63441.522598399999,True,583.389221,206.728271,True
63441.547827199996,True,584.968018,207.5578,True
63441.5926912,True,594.025818,216.051804,True
63441.625907199996,True,579.439209,207.38591,True
63441.658047999998,True,578.784485,207.153534,True
63441.690367999996,True,578.37854,206.639297,True
63441.722828799997,True,578.559143,206.830276,True
63441.754367999994,True,578.432617,206.955368,True
63441.785689599994,True,577.899048,206.880768,True
63441.833702399999,True,577.76178,206.919739,True
63441.866495999995,True,577.788879,206.829514,True
63441.898931199998,True,577.762756,206.884979,True
63441.929766399997,True,577.69928,206.745453,True
63441.962163199998,True,577.598999,207.091583,True
63441.992819200001,True,577.547913,207.114365,True
63442.024934399997,True,577.640015,206.985962,True
63442.057318399995,True,577.688721,206.91803,True
63442.106278399995,True,577.615601,207.030426,True
63442.137471999995,True,577.286804,207.136978,True
63442.1688832,True,577.115845,206.873627,True
63442.202252799994,True,573.361511,201.629898,True
63442.235494399996,True,570.008362,194.792801,True
63442.2674816,True,566.636963,187.684982,True
63442.300620800001,True,562.941528,182.50853,True
63442.330047999996,True,558.736206,180.870605,True
63442.378406399999,True,555.599487,181.511963,True
63442.409599999999,True,551.502502,185.560974,True
63442.4421888,True,547.596375,191.282959,True
63442.473958399998,True,542.708313,201.072662,True
63442.506393600001,True,540.702759,207.005875,True
63442.538355199998,True,538.780273,212.705643,True
63442.569983999994,True,538.194214,215.919769,True
63442.618163200001,True,537.985657,216.056335,True
63442.650022399997,True,536.755493,219.875443,True
63442.683302400001,True,533.810059,224.056992,True
63442.713881600001,True,532.140747,228.917938,True
63442.746047999994,True,531.476685,232.400711,True
63442.777484799997,True,531.75592,236.078995,True
63442.809792,True,531.348816,238.12973,True
63442.842035199996,True,528.872559,239.966675,True
63442.890598399994,True,525.773499,245.15004,True
63442.922009599999,True,520.553162,251.517288,True
63442.953779199997,True,517.140259,256.455322,True
63442.986534399999,True,514.884521,263.303223,True
63443.018790399998,True,514.79364,267.503754,True
63443.051596799996,True,513.675659,272.156036,True
63443.082982399996,True,515.755981,274.466278,True
63443.114982399995,True,511.272736,262.282135,True
63443.162188799994,True,510.640747,251.625565,True
63443.194611200001,True,513.096741,240.898468,True
63443.225702399999,True,514.383911,229.434326,True
63443.257996799999,True,511.278168,220.033447,True
63443.290572799997,True,507.090546,212.053177,True
63443.321945600001,True,500.327301,206.896484,True
63443.354035199998,True,488.566345,205.76355,True
63443.385126399997,True,471.750488,206.247604,True
63443.433535999997,True,455.83075,206.973206,True
63443.468249599995,True,443.632507,209.953201,True
63443.503359999995,True,427.97229,212.738724,True
63443.5353216,True,415.588196,216.730515,True
63443.567449599999,True,401.717987,219.04451,True
63443.596031999994,False,390.114136,216.365646,True
63443.628851199996,False,386.77179,215.418488,False
63443.676121599994,False,393.89444,213.892731,False
63443.709721599997,True,402.951172,211.988937,False
63443.741939199994,True,414.331329,210.04129,True
63443.773158399999,True,421.00769,207.695129,True
63443.804595199996,True,422.128571,204.42038,True
63443.836415999998,True,415.584503,200.295013,True
63443.868351999998,False,397.739868,194.204971,True
63443.901107199999,False,371.387085,185.11792,False
63443.946598399998,False,346.710632,176.378677,False
63443.980633599997,False,323.960052,169.939957,False
63444.014783999999,False,303.916351,167.662827,False
63444.048780799996,False,288.437561,163.717575,False
63444.0767232,False,274.979065,158.235748,False
63444.107891199994,False,265.334045,151.282318,False
