Item1,Item2,Item3,Item4,Item5
60061.328755199997,False,363.426056,145.851929,False
60061.8231552,False,NaN,NaN,False
60062.320691199995,False,NaN,NaN,False
60062.815449599999,False,NaN,NaN,False
60063.328076799997,False,NaN,NaN,False
60063.823398399996,False,NaN,NaN,False
60064.319155199999,False,NaN,NaN,False
60064.815577599999,False,NaN,NaN,False
60065.327884799997,False,NaN,NaN,False
60065.823679999994,False,NaN,NaN,False
60066.064191999998,False,NaN,NaN,False
60066.112371199997,False,106.911324,129.651978,False
60066.144307199997,False,162.027939,120.181831,False
60066.175718399994,False,170.943314,130.020111,False
60066.207372799996,False,170.928452,129.944626,False
60066.239795199996,False,170.208618,130.575897,False
60066.273164799997,False,169.199127,132.364548,False
60066.3044992,False,167.061981,135.258469,False
60066.352025599997,False,164.009048,138.16423,False
60066.383027199998,False,161.100723,140.308655,False
60066.416230399998,False,155.843384,143.343246,False
60066.4478208,False,152.636154,145.707153,False
60066.481203199997,False,151.007416,147.647736,False
60066.511283199994,False,148.105621,150.157135,False
60066.543551999996,False,145.22081,152.857086,False
60066.575436799998,False,139.568649,157.491287,False
60066.624972799997,False,133.431229,162.202682,False
60066.655641599995,False,127.388557,167.083176,False
60066.688486399995,False,124.532074,171.118271,False
60066.719180799999,False,124.53614,173.509399,False
60066.753471999997,False,126.490486,176.092392,False
60066.7843584,False,127.556137,177.579895,False
60066.815833599998,False,125.553452,178.780426,False
60066.848601599995,False,124.165581,182.393539,False
60066.897446399998,False,121.699944,186.797485,False
60066.927731199998,False,116.747711,190.650482,False
60066.961254399997,False,111.319176,197.031174,False
60066.991411199997,False,107.924141,201.751984,False
60067.024025599996,False,106.11676,204.499786,False
60067.055987199994,False,97.3283005,225.824783,False
60067.088550399996,False,96.1074371,228.408234,False
60067.136844799999,False,94.0667114,231.50592,False
60067.168588799999,False,92.1468735,234.110825,False
60067.200511999996,False,89.6615372,236.505386,False
60067.232550399996,False,85.8945236,241.853989,False
60067.265139199997,False,82.7927094,247.882065,False
60067.295820799998,False,79.5040741,251.87854,False
60067.329305599997,False,77.4467087,253.785095,False
60067.359756799997,False,76.1053848,257.553192,False
60067.4082432,False,74.9613876,260.483246,False
60067.439513599995,False,76.9793625,261.022064,False
60067.472281599999,False,80.3910446,261.253204,False
60067.504819199996,False,86.3355179,258.666992,False
