Item1,Item2,Item3,Item4,Item5
56270.509145600001,False,303.942871,542.061951,False
56271.015411199995,False,NaN,NaN,False
56271.509606399995,False,NaN,NaN,False
56272.006783999997,False,NaN,NaN,False
56272.518899199997,False,NaN,NaN,False
56273.016102399997,False,NaN,NaN,False
56273.509760000001,False,NaN,NaN,False
56274.007871999995,False,NaN,NaN,False
56274.519487999998,False,NaN,NaN,False
56275.014566400001,False,NaN,NaN,False
56275.5113728,False,NaN,NaN,False
56276.0082176,False,NaN,NaN,False
56276.519449599997,False,NaN,NaN,False
56277.016396799998,False,NaN,NaN,False
56277.512486399995,False,NaN,NaN,False
56278.009228799994,False,NaN,NaN,False
56278.1360384,False,NaN,NaN,False
56278.168179199994,False,78.0274811,182.024002,False
56278.201036799997,False,90.4760818,133.583435,False
56278.2489728,False,77.821846,149.820557,False
56278.2814592,False,77.7437592,147.477493,False
56278.313395199999,False,75.0014496,150.076355,False
56278.345331199998,False,90.8774796,128.168137,False
56278.377177599999,False,81.57724,163.573776,False
56278.409433599998,False,89.5593567,165.15419,False
56278.441868800001,False,102.527542,162.931458,False
56278.4731264,False,119.104965,164.846207,False
56278.522099199996,False,142.473053,163.685745,False
56278.552819199998,False,171.563004,160.643066,False
56278.585958399999,False,193.999374,155.832397,False
56278.6171264,False,219.693832,146.623901,False
56278.650316799998,False,249.067657,134.221451,False
56278.681036800001,False,282.564758,122.662064,False
56278.7140736,False,319.117889,114.13073,False
56278.746163199998,False,357.615814,113.569099,False
56278.793907200001,False,387.64212,115.580162,False
56278.824447999999,True,413.944153,118.09111,False
56278.858560000001,True,436.671234,117.813454,False
56278.888511999998,True,458.500153,116.678741,False
56278.921932799996,True,479.714203,116.574181,False
56278.952038399999,True,503.678436,120.912682,False
56278.985766400001,True,524.935913,128.116562,False
56279.031820799995,True,541.004028,134.958466,False
56279.066278399994,True,557.874817,130.329269,False
56279.097523199998,True,565.711182,121.806503,False
56279.127743999998,True,564.601196,117.243431,False
56279.161715199996,True,560.900574,114.916008,False
56279.193715199995,True,554.487671,112.462791,False
56279.225843199994,True,549.858032,106.194511,False
56279.257727999997,True,544.145447,98.0408707,False
56279.305318399995,True,562.675476,81.7394409,False
56279.337164799996,True,566.950378,81.9422073,False
56279.369126400001,True,574.895935,81.8796234,False
56279.401241599997,True,579.808472,78.5348511,False
56279.4338432,True,581.487915,76.8454742,False
56279.4646784,True,581.213928,76.4260559,False
56279.497484799998,True,580.519165,76.8146439,False
56279.528665599995,True,580.461853,77.4916916,False
56279.5773568,True,571.82666,83.2843399,False
56279.607961599999,True,560.392456,88.5873489,False
56279.6416512,True,548.451782,94.5964737,False
56279.6727808,True,541.614563,104.77343,False
56279.706867199995,True,526.795471,127.513664,False
56279.736934399996,True,528.052002,146.830688,False
56279.770380800001,True,533.295715,166.177826,False
56279.818112000001,True,540.059692,183.566757,False
56279.849535999994,True,548.55304,202.204208,False
56279.881228799997,True,561.103943,220.30632,False
56279.9156736,True,573.630493,242.517151,False
56279.946086399999,True,586.504822,269.805725,False
56279.977267199996,True,598.4198,300.047974,False
56280.010867199999,True,603.407654,328.400177,False
56280.041855999996,True,603.248352,349.13443,False
56280.0909952,True,607.903198,368.433716,False
56280.121139199997,True,615.690857,378.008911,False
56280.154150399998,True,620.082092,391.053131,False
56280.185177599997,True,618.746826,408.014862,False
56280.217318399998,True,618.559753,418.598114,False
56280.249548799999,True,616.655212,421.407135,False
56280.282828799995,True,615.218628,422.999786,False
56280.3128192,True,606.463196,428.591797,False
56280.361305599996,True,590.578064,434.00769,False
56280.392115199997,True,571.211304,445.724915,False
56280.425932799997,True,556.299866,459.933746,False
56280.456243199995,True,541.365479,476.772217,False
56280.490636800001,True,525.909851,490.938049,False
56280.522431999998,True,502.486908,506.475159,False
56280.5538304,True,472.699127,524.026184,False
56280.585049599998,True,440.703186,540.734436,False
56280.634316799995,True,409.051208,546.622986,False
56280.666111999999,False,380.901825,549.914063,False
56280.699148799999,False,356.019318,551.731873,False
56280.728806399995,False,329.092651,554.510193,False
56280.762278399998,False,294.377869,558.682739,False
56280.792857599998,False,260.284546,561.652893,False
56280.825945599994,False,230.424866,560.830688,False
56280.874649599995,False,183.628281,555.876343,False
56280.905676800001,False,168.835953,555.004639,False
56280.9383552,False,165.770279,556.667053,False
56280.968857599997,False,159.404343,555.871399,False
56281.003827199995,False,164.134323,557.43988,False
56281.033676799998,False,165.980392,556.891052,False
56281.067084800001,False,162.790588,555.747742,False
56281.099532799999,False,174.209641,553.703674,False
56281.146239999995,False,175.372559,557.076843,False
56281.176460799994,False,171.08429,556.848999,False
56281.210393599998,False,169.493988,554.369934,False
56281.242841599997,False,168.125916,551.655762,False
56281.275135999997,False,163.511322,548.573425,False
56281.307084799999,False,163.163162,548.005188,False
56281.3383168,False,155.829895,545.789795,False
56281.370508799999,False,146.693542,548.225769,False
56281.419673599994,False,143.311417,549.22644,False
56281.449638399994,False,134.264496,547.142822,False
56281.482713599995,False,129.761002,546.635437,False
56281.513100799995,False,124.396164,547.608643,False
56281.548249599997,False,119.750328,545.697083,False
56281.576614400001,False,118.80011,544.963562,False
56281.610316799997,False,116.133728,541.626892,False
56281.658700799999,False,114.250946,538.036255,False
56281.690329599995,False,110.24807,534.690552,False
56281.722675199999,False,107.464478,530.096497,False
56281.756006399999,False,102.780624,525.840698,False
56281.787084799995,False,96.8225479,519.635376,False
56281.817663999995,False,92.0819855,513.245422,False
56281.850009599999,False,88.1588211,501.519775,False
56281.883519999996,False,84.7110977,488.212646,False
56281.929727999996,False,80.5254059,479.341461,False
56281.960319999998,False,77.3023529,471.175995,False
56281.993779199998,False,73.0630341,470.291504,False
56282.026252799995,False,71.8891144,469.07666,False
56282.058585599996,False,72.3696594,462.861572,False
56282.089881599997,False,69.66436,456.318604,False
56282.122649599994,False,66.6081467,439.053558,False
56282.155238399995,False,64.5043411,440.396484,False
56282.2040576,False,64.6274109,432.92981,False
56282.234329599996,False,65.4137955,417.91629,False
56282.265382400001,False,68.4907455,385.216888,False
56282.2986112,False,68.5802765,374.64093,False
56282.330150399997,False,68.628067,359.97348,False
56282.362163199999,False,66.690094,354.646942,False
56282.393676799999,False,61.9236221,322.296112,False
56282.426803199996,False,58.7293549,315.76651,False
56282.4748416,False,55.3468552,302.291534,False
56282.505753599995,False,52.1578026,295.697754,False
56282.538892799996,False,49.7558022,282.281067,False
56282.570099199998,False,47.1065521,263.15097,False
56282.603801599995,False,47.4251099,244.798904,False
56282.635660799999,False,51.6609421,246.828018,False
56282.667750399996,False,54.6138916,224.228455,False
56282.715417599997,False,60.9387703,187.492981,False
56282.745407999995,False,63.9135208,167.394806,False
56282.7798912,False,62.9112511,159.960281,False
56282.8090496,False,61.4768105,153.245071,False
56282.843263999996,False,58.8291626,148.434341,False
56282.874495999997,False,58.6495705,146.918228,False
56282.906508799999,False,59.0760193,144.251251,False
56282.937971200001,False,61.3944588,145.009521,False
56282.986726399999,False,67.2836533,151.69574,False
56283.016947199998,False,75.5668106,161.085419,False
56283.051673599999,False,81.463028,167.182678,False
56283.081279999999,False,84.0586395,170.466293,False
56283.116185599996,False,84.9642715,174.183716,False
56283.145535999996,False,85.8495865,178.703125,False
56283.177407999996,False,83.6002808,182.405914,False
56283.209843199998,False,80.7220154,185.960052,False
56283.258623999995,False,78.9537659,190.088211,False
56283.291327999999,False,76.8477783,194.32222,False
56283.322355199998,False,74.5578995,196.261337,False
56283.354176000001,False,69.6012192,199.26709,False
56283.387315199994,False,70.0561752,227.855759,False
56283.416934399997,False,79.4225235,217.112198,False
56283.450790399998,False,67.5651855,226.977325,False
56283.499187199996,False,65.3335495,234.622818,False
56283.530112,False,64.9925613,232.306152,False
56283.562367999999,False,61.7214508,235.685974,False
56283.594457599997,False,60.7119637,238.548615,False
56283.626815999996,False,71.636116,228.210724,False
56283.659622399995,False,58.3866615,244.217957,False
56283.692902399998,False,57.2397957,243.584381,False
56283.722995199998,False,55.6588326,243.250259,False
56283.771711999994,False,54.5894585,244.425461,False
56283.802713599995,False,53.677227,245.641388,False
56283.835673599999,False,54.0782127,248.302536,False
56283.865535999998,False,53.8056221,249.862747,False
56283.898803199998,False,54.1205215,248.64621,False
56283.929420799999,False,54.9452782,249.381607,False
56283.962790400001,False,56.0243835,248.003891,False
56283.994265599998,False,66.8536148,234.90657,False
56284.044185599996,False,69.1305618,230.959076,False
56284.072691199995,False,68.8670807,229.686249,False
56284.106739199997,False,56.368145,241.110687,False
56284.138291199997,False,63.7891541,230.190125,False
56284.170918399999,False,65.3426285,228.06192,False
56284.201971199996,False,63.8456116,239.673355,False
56284.234406399999,False,75.1870041,242.646591,False
56284.267110399996,False,88.7573318,238.480438,False
56284.3148544,False,90.0112534,241.420059,False
56284.346764800001,False,90.7454681,244.205597,False
56284.379020799999,False,98.7318344,245.783981,False
56284.410457599995,False,101.759659,249.473694,False
56284.442943999995,False,103.636139,251.689072,False
56284.474047999996,False,106.547997,250.769226,False
56284.507455999999,False,106.021233,251.971741,False
56284.554713599995,False,104.318092,253.032074,False
56284.585254400001,False,103.502541,254.90213,False
56284.6182912,False,103.192062,256.073975,False
56284.650137599994,False,103.422729,258.212891,False
56284.683839999998,False,103.762947,258.840607,False
56284.713535999996,False,103.56221,258.39798,False
56284.7474048,False,103.185173,259.124969,False
56284.776857599994,False,106.46769,257.341583,False
56284.827212799995,False,106.846649,253.440643,False
56284.859596800001,False,106.508621,252.103424,False
56284.891302399999,False,104.602776,251.678604,False
56284.922521599998,False,105.002785,252.256149,False
56284.955417599995,False,105.195152,252.759521,False
56284.9861504,False,105.673698,252.412247,False
56285.019199999995,False,105.992371,252.427429,False
56285.049612799994,False,106.536865,253.677963,False
56285.099955199999,False,106.842033,254.302536,False
56285.130931199994,False,106.561531,253.348938,False
56285.162623999997,False,105.69297,253.604126,False
56285.193753599997,False,105.139893,254.418854,False
56285.226790399996,False,104.209656,253.685532,False
56285.259929599997,False,104.628265,252.521652,False
56285.291788800001,False,104.574249,252.679535,False
56285.339699199998,False,104.138947,252.9478,False
56285.3712256,False,103.959999,251.01506,False
56285.403737599998,False,104.970993,245.93251,False
56285.434995199998,False,112.75647,232.206161,False
56285.467046400001,False,111.879997,207.757248,False
56285.498368,False,114.582352,195.906921,False
56285.531801599995,False,116.786095,185.617065,False
56285.563263999997,False,119.172745,175.35408,False
56285.611225599998,False,120.926735,162.332916,False
56285.642713599998,False,122.164024,150.337296,False
56285.675724799999,False,121.282745,140.953018,False
56285.706355199996,False,119.829231,126.989075,False
56285.739059200001,False,116.728386,119.124062,False
56285.769855999999,False,117.572784,120.732666,False
56285.804224,False,123.281929,143.266235,False
56285.834252799999,False,126.873108,158.497482,False
56285.882777599996,False,128.424255,170.697433,False
56285.915967999994,False,128.86467,175.856201,False
56285.946585599995,False,131.143173,178.722885,False
56285.977843199995,False,136.926346,178.3694,False
56286.011609599998,False,145.429947,175.861877,False
56286.043788799994,False,154.834488,174.171448,False
56286.074496000001,False,171.40477,172.895554,False
56286.1049728,False,190.542862,175.119171,False
56286.155686399994,False,210.445099,177.687881,False
56286.186675199999,False,237.774582,182.250046,False
56286.218406399996,False,263.928558,186.198792,False
56286.250854399994,False,294.020203,197.010025,False
56286.2842112,False,328.456482,218.714569,False
56286.315814399997,False,360.109314,238.859619,False
56286.347276799999,False,390.441833,256.800629,False
56286.395507199995,True,418.106323,272.413055,False
56286.427225599997,True,445.631836,294.81781,False
56286.460607999994,True,473.685211,319.860107,False
56286.489984,True,497.089813,347.746979,False
56286.521254399995,True,519.204346,363.599182,False
56286.555647999994,True,537.642639,369.808655,False
56286.587558399995,True,557.786499,371.099701,False
56286.618751999995,True,576.222717,383.760925,False
56286.6679296,True,588.808044,401.532379,False
56286.698726399998,True,590.695923,414.410675,False
56286.731686399995,True,586.884033,427.820953,False
56286.7618048,True,584.391785,438.218933,False
56286.794623999995,True,581.708923,442.444763,False
56286.827110399994,True,580.648499,442.386749,False
56286.859212799995,True,579.69812,442.48761,False
56286.890265599999,True,579.950623,444.372375,False
56286.939865599998,True,578.834656,447.550049,False
56286.972953599994,True,582.091309,458.136871,False
56287.002431999994,True,582.43512,462.918243,False
56287.035801599995,True,586.412048,472.085144,False
56287.067993599994,True,587.947205,466.644104,False
56287.099686399997,True,589.46814,453.56662,False
56287.132620799995,True,591.407288,444.689911,False
56287.178969599998,True,586.469055,436.670746,False
56287.210432,True,583.545776,431.500854,False
56287.244479999994,True,579.677002,430.087952,False
56287.276748799995,True,572.60083,431.165863,False
56287.307711999994,True,561.828247,432.424225,False
56287.339174399996,True,551.080383,439.973938,False
56287.371276799997,True,534.409912,453.252441,False
56287.404031999999,True,519.118958,469.262054,False
56287.450931200001,True,502.214752,484.425598,False
56287.483904000001,True,483.426025,498.423645,False
56287.5168768,True,462.077393,514.93573,False
56287.547148799997,True,437.653442,530.247253,False
56287.578559999994,True,408.691528,538.653931,False
56287.611148799995,False,382.434082,540.606567,False
56287.643763199994,False,353.037933,543.599792,False
56287.674892799994,False,324.039307,546.430725,False
56287.723724799995,False,294.442352,551.424927,False
56287.755072,False,264.786041,554.273743,False
56287.7872384,False,238.614395,553.111572,False
56287.8191744,False,210.714005,550.160706,False
56287.8523776,False,190.284195,548.749329,False
56287.883302399998,False,182.381409,548.556274,False
