TimeStamp,Lights,Channel1
0.000,410,528.319
33.331,470,619.433
66.670,410,524.955
100.001,470,616.881
133.337,410,526.659
166.668,470,603.378
200.003,410,526.777
233.331,470,606.515
266.669,410,526.941
300.002,470,602.577
333.336,410,531.671
366.665,470,596.957
399.999,410,527.862
433.334,470,600.371
466.666,410,530.461
500.000,470,615.692
533.330,410,532.966
566.669,470,626.260
600.000,410,529.649
633.335,470,639.630
666.666,410,546.060
700.003,470,649.203
733.334,410,531.854
766.664,470,652.632
799.998,410,532.381
833.332,470,704.511
866.666,410,529.610
899.998,470,691.140
933.330,410,522.437
966.670,470,679.782
999.997,410,527.071
1033.326,470,678.623
1066.664,410,533.530
1099.997,470,671.794
1133.336,410,531.396
1166.666,470,659.406
1199.998,410,533.622
1233.331,470,641.489
1266.669,410,534.476
1299.999,470,631.574
1333.333,410,537.866
1366.665,470,619.575
1400.002,410,530.422
1433.334,470,602.326
1466.667,410,522.823
1500.004,470,595.883
1533.336,410,533.193
1566.667,470,595.164
1599.997,410,521.533
1633.334,470,581.549
1666.668,410,524.158
1699.997,470,590.514
1733.334,410,526.372
1766.668,470,586.063
1799.998,410,524.120
1833.336,470,586.288
1866.665,410,526.431
1900.001,470,579.180
1933.333,410,528.046
1966.670,470,577.582
2000.000,410,525.424
2033.331,470,585.738
2066.663,410,524.593
2100.003,470,600.719
2133.332,410,526.654
2166.667,470,606.321
2199.998,410,522.839
2233.332,470,616.374
2266.666,410,518.378
2300.003,470,610.585
2333.335,410,526.374
2366.666,470,615.309
2400.002,410,523.249
2433.337,470,616.360
2466.669,410,522.908
2499.997,470,610.657
2533.336,410,523.174
2566.668,470,603.695
2600.000,410,529.306
2633.332,470,606.900
2666.668,410,529.705
2699.997,470,604.636
2733.336,410,526.172
2766.664,470,605.152
2799.997,410,520.938
2833.334,470,597.000
2866.670,410,522.489
2899.997,470,593.313
2933.332,410,520.989
2966.667,470,589.634
2999.998,410,516.987
3033.337,470,586.835
3066.669,410,521.917
3099.998,470,587.808
3133.334,410,521.216
3166.666,470,587.408
3200.002,410,515.594
3233.334,470,582.803
3266.665,410,514.061
3299.999,470,577.655
3333.335,410,516.374
3366.668,470,578.268
3400.003,410,515.284
3433.331,470,581.805
3466.669,410,513.171
3500.002,470,583.418
3533.333,410,514.069
3566.665,470,585.893
3600.003,410,515.428
3633.334,470,581.180
3666.669,410,511.537
3700.000,470,571.025
3733.332,410,494.545
3766.668,470,556.495
3799.998,410,512.144
3833.330,470,576.537
3866.668,410,521.561
3900.000,470,584.358
3933.335,410,521.585
3966.670,470,602.184
3999.999,410,535.302
4033.334,470,613.430
4066.667,410,529.868
4099.998,470,618.882
4133.332,410,532.154
4166.664,470,619.785
4200.000,410,532.784
4233.331,470,624.246
4266.666,410,536.623
4300.003,470,620.171
4333.330,410,538.041
4366.669,470,630.763
4400.000,410,537.406
4433.336,470,630.360
4466.667,410,528.204
4500.001,470,627.945
4533.331,410,538.568
4566.664,470,626.329
4599.997,410,535.600
4633.333,470,614.706
4666.669,410,527.404
4699.998,470,608.435
4733.331,410,532.053
4766.669,470,613.263
4800.001,410,528.069
4833.336,470,615.107
4866.664,410,520.058
4899.998,470,611.623
4933.332,410,525.127
4966.667,470,607.333
4999.997,410,524.370
5033.332,470,594.941
5066.668,410,518.698
5100.003,470,588.057
5133.336,410,519.274
5166.664,470,592.918
5200.000,410,522.558
5233.331,470,591.246
5266.667,410,521.071
5300.000,470,589.380
5333.335,410,519.904
5366.665,470,597.070
5399.998,410,516.157
5433.336,470,605.971
5466.664,410,523.028
5499.999,470,602.027
5533.337,410,519.181
5566.665,470,598.036
5600.001,410,517.181
5633.332,470,596.255
5666.664,410,515.094
5700.003,470,595.361
5733.332,410,514.252
5766.667,470,598.764
5800.004,410,515.264
5833.331,470,596.432
5866.667,410,515.402
5899.986,470,593.195
5933.331,410,515.678
5966.665,470,586.732
5999.997,410,516.559
6033.331,470,586.316
6066.670,410,521.933
6099.999,470,590.137
6133.335,410,528.196
6166.668,470,590.941
6199.999,410,528.214
6233.332,470,591.630
6266.669,410,518.711
6299.998,470,590.635
6333.331,410,515.501
6366.667,470,588.772
6400.000,410,514.460
6433.336,470,585.088
6466.664,410,516.620
6500.002,470,582.410
6533.336,410,512.792
6566.667,470,584.292
6600.003,410,514.509
6633.330,470,593.731
6666.665,410,521.556
6699.999,470,596.911
6733.336,410,518.079
6766.668,470,591.165
6800.001,410,516.832
6833.332,470,587.159
6866.670,410,519.117
6900.001,470,579.790
6933.335,410,514.849
6966.668,470,571.202
6999.998,410,513.499
7033.334,470,565.320
7066.670,410,514.166
7100.001,470,565.067
7133.334,410,511.830
7166.665,470,568.686
7199.998,410,511.102
7233.331,470,570.458
7266.669,410,511.808
7299.998,470,567.621
7333.333,410,515.963
7366.669,470,563.572
7399.998,410,518.372
7433.332,470,567.764
7466.668,410,517.891
7500.003,470,560.184
7533.334,410,513.943
7566.665,470,554.697
7600.002,410,517.996
7633.334,470,557.660
7666.667,410,523.980
7700.002,470,558.136
7733.337,410,526.217
7766.670,470,558.491
7800.001,410,529.828
7833.331,470,563.812
7866.664,410,532.100
7900.001,470,564.625
7933.330,410,522.194
7966.664,470,556.259
7999.998,410,518.839
8033.332,470,548.188
8066.668,410,513.701
8099.997,470,549.818
8133.334,410,517.142
8166.664,470,557.117
8200.000,410,515.098
8233.336,470,559.733
8266.668,410,512.715
