MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/15/2023 11:43,1.17.0,Bandit,19,4.05,nan,30,80,20,Left,Left,1,0,0,0,nan,nan,0.98
9/15/2023 11:43,1.17.0,Bandit,19,4.05,3,30,80,20,Pellet,Left,1,0,1,0,2.2,nan,nan
9/15/2023 11:45,1.17.0,Bandit,19,4.05,nan,30,80,20,Left,Left,2,0,1,1,nan,nan,0.17
9/15/2023 11:46,1.17.0,Bandit,19,4.04,1,30,80,20,Pellet,Left,2,0,2,1,58.56,199,nan
9/15/2023 11:56,1.17.0,Bandit,19,4.05,nan,30,80,20,Left,Left,3,0,2,2,nan,nan,0.12
9/15/2023 11:56,1.17.0,Bandit,19,4.05,1,30,80,20,Pellet,Left,3,0,3,2,0.97,570,nan
9/15/2023 11:59,1.17.0,Bandit,19,4.05,nan,30,80,20,Left,Left,4,0,3,3,nan,nan,0.32
9/15/2023 11:59,1.17.0,Bandit,19,4.05,nan,30,80,20,LeftWithPellet,Left,4,0,3,3,nan,nan,0.04
9/15/2023 12:01,1.17.0,Bandit,19,4.05,nan,30,80,20,LeftWithPellet,Left,4,0,3,3,nan,nan,0.09
9/15/2023 12:04,1.17.0,Bandit,19,4.05,2,30,80,20,Pellet,Left,4,0,4,3,Timed_out,467,nan
9/15/2023 12:05,1.17.0,Bandit,19,4.04,nan,30,80,20,Left,Left,5,0,4,4,nan,nan,0.04
9/15/2023 12:05,1.17.0,Bandit,19,4.04,1,30,80,20,Pellet,Left,5,0,5,4,4.1,70,nan
9/15/2023 12:39,1.17.0,Bandit,19,4.05,nan,30,80,20,Left,Left,6,0,5,5,nan,nan,1.27
9/15/2023 12:39,1.17.0,Bandit,19,4.04,1,30,80,20,Pellet,Left,6,0,6,5,0.55,2048,nan
9/15/2023 12:40,1.17.0,Bandit,19,4.04,nan,30,80,20,Left,Left,7,0,6,6,nan,nan,0.34
9/15/2023 12:40,1.17.0,Bandit,19,4.05,1,30,80,20,Pellet,Left,7,0,7,6,0.18,49,nan
9/15/2023 12:40,1.17.0,Bandit,19,4.04,nan,30,80,20,Left,Left,8,0,7,7,nan,nan,0.24
9/15/2023 12:40,1.17.0,Bandit,19,4.04,1,30,80,20,Pellet,Left,8,0,8,7,0.42,33,nan
9/15/2023 13:02,1.17.0,Bandit,19,4.04,nan,30,80,20,Left,Left,9,0,8,8,nan,nan,0.07
9/15/2023 13:02,1.17.0,Bandit,19,4.04,1,30,80,20,Pellet,Left,9,0,9,8,3.61,1318,nan
9/15/2023 13:03,1.17.0,Bandit,19,4.04,nan,30,80,20,Left,Left,10,0,9,9,nan,nan,0.4
9/15/2023 13:03,1.17.0,Bandit,19,4.04,1,30,80,20,Pellet,Left,10,0,10,9,0.18,41,nan
9/15/2023 13:20,1.17.0,Bandit,19,4.04,nan,30,80,20,Left,Left,11,0,10,10,nan,nan,0.13
9/15/2023 13:20,1.17.0,Bandit,19,4.04,2,30,80,20,Pellet,Left,11,0,11,10,0.42,1001,nan
9/15/2023 13:21,1.17.0,Bandit,19,4.04,nan,30,80,20,Left,Left,12,0,11,11,nan,nan,0.64
9/15/2023 13:21,1.17.0,Bandit,19,4.05,1,30,80,20,Pellet,Left,12,0,12,11,0.24,58,nan
9/15/2023 13:21,1.17.0,Bandit,19,4.05,nan,30,80,20,Left,Left,13,0,12,12,nan,nan,0.13
9/15/2023 13:21,1.17.0,Bandit,19,4.04,1,30,80,20,Pellet,Left,13,0,13,12,0.18,27,nan
9/15/2023 13:50,1.17.0,Bandit,19,4.04,nan,30,80,20,Left,Left,14,0,13,13,nan,nan,0.17
9/15/2023 13:50,1.17.0,Bandit,19,4.04,nan,30,80,20,LeftDuringDispense,Left,14,0,13,13,nan,nan,0.03
9/15/2023 13:50,1.17.0,Bandit,19,4.04,3,30,80,20,Pellet,Left,14,0,14,13,0.67,1724,nan
9/15/2023 13:50,1.17.0,Bandit,19,4.04,nan,30,80,20,Left,Left,15,0,14,14,nan,nan,0.04
9/15/2023 13:50,1.17.0,Bandit,19,4.04,1,30,80,20,Pellet,Left,15,0,15,14,0.67,30,nan
