File,Sex,Group,Pellets,PPP1,PPP2,Accuracy
MNaive_June24_FED2_MSN_Baseline.csv,M,Naive,368,12.793,13.013586956521738,0.9830862392983921
MNaive_June24_FED3_MSN_Baseline.csv,M,Naive,350,7.326,7.808571428571429,0.938163191
MNaive_June24_FED4_MSN_Baseline.csv,M,Naive,490,8.102,8.322448979591837,0.97351643
MNaive_June24_FED5_MSN_Baseline.csv,M,Naive,443,9.201,9.530474040632054,0.965419233
MNaive_June24_FED6_MSH_Baseline.csv,M,Naive,442,7.964,8.208144796,0.9702315325248071
MNaive_M203a_FED008_122024_72h.csv,M,Naive,357,17.188,17.675070028011206,0.9724247226624406
MNaive_M203b_FED002_122024_72h.csv,M,Naive,409,15.457,15.907090464547677,0.9717184137719028
MNaive_M203c_FED009_122024_72h.csv,M,Naive,305,13.852,14.157377049180328,0.9784622510421491
MNaive_M94a_FED003_122024_72h.csv,M,Naive,409,8.704,9.122249388753056,0.9541677834360761
MNaive_M94b_FED010_122024_72h.csv,M,Naive,359,8.181,8.729805013927576,0.937141034
MNaive_M94c_FED003_122024_72h.csv,M,Naive,364,16.429,16.88736263736264,0.9728322759069464
MNaive_M94_FED014_122024_72h.csv,M,Naive,381,5.787,6.354330708661418,0.9107806691449815
MNaive_May24_FED27_MSN_Baseline.csv,M,Naive,461,9.879,10.25596529284165,0.9631979695431472
MNaive_May24_FED34_MSH_Baseline.csv,M,Naive,409,10.487,10.904645476772616,0.9616591928251121
MNaive_YHC_ASP_M2_Naive.csv,M,Naive,522,6.935,7.007662835249042,0.9896118097320941
MNaive_YHC_ASP_M3a_Naive.csv,M,Naive,382,10.882,11.178010471204189,0.9735362997658079
MNaive_YHC_ASP_M3b_Naive.csv,M,Naive,425,12.626,13.40235294117647,0.942064607
MNaive_YHC_ASP_M4_Naive.csv,M,Naive,312,15.330,16.30128205128205,0.9404246952418404
MNaive_YHC_ASP_M5a_Naive.csv,M,Naive,396,16.260,16.707070707070706,0.9732466747279322
MNaive_YHC_ASP_M5b_Naive.csv,M,Naive,420,13.183,13.8,0.9553140096618358
MNaive_YHC_ASP_M6_Naive.csv,M,Naive,420,13.183,13.8,0.9553140096618358
MNaive_YHC_HAL_M3_Naive.csv,M,Naive,350,21.866,22.548571428571428,0.9697161682716675
MNaive_YHC_HAL_M4b_Naive.csv,M,Naive,471,13.367,13.991507430997876,0.9553869499241274
MNaive_YHC_HAL_M4_Naive.csv,M,Naive,360,8.747,9.386111111111111,0.9319325244155076
MNaive_YHC_HAL_M5_Naive.csv,M,Naive,558,9.731,9.994623655913978,0.9736417428725122
MNaive_YHC_HAL_M6_Naive.csv,M,Naive,514,7.757,8.270428015564203,0.9378969654199012
MNaive_YHC_HAL_M7_Naive.csv,M,Naive,502,6.918,7.326693227091633,0.944263187
MNaive_YHC_Neuroma_M1_Naive.csv,M,Naive,452,6.024,6.971238938053097,0.8641701047286575
MNaive_YHC_Neuroma_M2_Naive.csv,M,Naive,411,16.703,17.194647201946474,0.9714164426206311
MNaive_YHC_Neuroma_M3a_Naive.csv,M,Naive,508,7.138,7.56496063,0.9435336976320583
MNaive_YHC_Neuroma_M3b_Naive.csv,M,Naive,409,7.452,8.559902200488997,0.8706083976006855
MNaive_YHC_Neuroma_M4b_Naive.csv,M,Naive,284,35.887,36.41901408450704,0.9854007541332302
MNaive_YHC_Neuroma_M4_Naive.csv,M,Naive,271,52.111,53.00738007380074,0.9830838844413505
MNaive_YHC_Neuroma_M5_Naive.csv,M,Naive,547,10.327,10.548446069469836,0.9790294627383016
MNaive_YHC_Neuroma_M6_Naive.csv,M,Naive,432,5.252,6.018518518518518,0.8726923076923077
JMTJune24_FED010_FSHAM.csv,F,SHAM,473,10.423,10.71247357293869,0.9729623051115058
JMTJune24_FED012_FSHAM.csv,F,SHAM,476,7.237,7.569327731092437,0.9561476547321677
JMTJune24_FED016_FSHAM.csv,F,SHAM,190,76.800,78.44736842105263,0.979000335
JMTJune24_FED034_MSHAM.csv,M,SHAM,417,19.959,20.151079136690647,0.9904795906223968
JMTJune24_FED07_FSHAM.csv,F,SHAM,316,16.785,17.268987341772153,0.9719626168224299
YHC_CE1R_FED001_FSHAM.csv,F,SHAM,313,26.872,27.431309904153355,0.9796179827626369
YHC_CE3_FED004_FSHAM.csv,F,SHAM,423,4.946,5.349881796690307,0.9244365885992046
YHC_CE3_FED005_FSHAM.csv,F,SHAM,401,7.970,8.221945137157107,0.9693660903851987
YHC_CE3_FED006_FSHAM.csv,F,SHAM,475,10.347,10.951578947368422,0.9448289119569396
YHC_rPR1_FED001_MSHAM.csv,M,SHAM,297,29.909,30.21212121212121,0.9899699097291875
YHC_rPR1_FED002_MSHAM.csv,M,SHAM,353,17.943,18.322946175637394,0.979282622
YHC_rPR1_FED003_MSHAM.csv,M,SHAM,297,35.350,36.20875420875421,0.976287893
YHC_rPR1_FED004_MSHAM.csv,M,SHAM,191,46.471,46.86910994764398,0.9915102770330653
YHC_rPR2_FED001_FSHAM.csv,F,SHAM,343,9.563,10.049562682215743,0.951552074
YHC_rPR2_FED002_FSHAM.csv,F,SHAM,384,23.307,23.817708333333332,0.9785698666083534
YHC_rPR2_FED003_FSHAM.csv,F,SHAM,422,9.254,9.734597156398104,0.9505842259006816
YHC_rPR2_FED004_FSHAM.csv,F,SHAM,354,12.379,12.77683615819209,0.9688260004421844
YHC_rPR2_FED005_082323_MSHAM.csv,M,SHAM,417,12.578,13.023980815347722,0.9657521635058001
YHC_rPR2_FED006_MSHAM.csv,M,SHAM,445,33.719,34.492134831460675,0.9775881164896736
YHC_rPR3_FED001_MSHAM.csv,M,SHAM,413,14.303,14.619854721549636,0.9783040741967539
YHC_rPR3_FED002_MSHAM.csv,M,SHAM,380,17.534,18,0.9741228070175438
YHC_rPR3_FED003_MSHAM.csv,M,SHAM,299,35.900,36.14381271,0.9932451189044138
YHC_rPR3_FED004_MSHAM.csv,M,SHAM,311,27.264,28.073954983922828,0.9711373267666934
YHC_rPR3_FED005_FSHAM.csv,F,SHAM,360,8.936,9.425,0.9481284998526378
YHC_rPR3_FED006_FSHAM.csv,F,SHAM,288,33.389,34.822916666666664,0.9588194236713531
JMTJune24_FED027_MSNI.csv,M,SNI,439,13.276,13.62870159453303,0.9740932642487047
JMTJune24_FED02_FSNI.csv,F,SNI,296,5.753,6.371621621621622,0.9029692470837752
JMTJune24_FED03_FSNI.csv,F,SNI,385,10.730,11.288311688311689,0.9505292222733548
JMTJune24_FED04_FSNI.csv,F,SNI,282,5.642,5.833333333333333,0.9671732522796352
JMTJune24_FED05_FSNI.csv,F,SNI,392,10.589,10.96938775510204,0.9653488372093023
JMTJune24_FED06_FSNI.csv,F,SNI,309,5.372,5.864077669902913,0.9161147902869757
JMTJune24_FED13_MSNI_chdt.csv,M,SNI,77,10.532,10.974025974025974,0.9597633136094674
YHC_CE1R_FED004_FSNI.csv,F,SNI,507,5.176,5.822485207100592,0.8888888888888888
YHC_CE1R_FED005_FSNI.csv,F,SNI,499,4.922,5.344689378757515,0.9208848893888264
YHC_CE2_FED001_MSNI.csv,M,SNI,562,8.963,9.644128113879004,0.9293357933579336
YHC_CE2_FED004_FSNI.csv,F,SNI,535,6.933,7.568224299,0.9160286490491479
YHC_CE2_FED005_FSNI.csv,F,SNI,508,5.209,5.663385826771654,0.9197080291970803
YHC_CE2_FED006_MSNI.csv,M,SNI,395,6.359,7.463291139240506,0.8521031207598372
YHC_CE3r_FED003_FSNI.csv,F,SNI,413,3.847,4.322033898305085,0.8901960784313725
YHC_CE3r_FED005_FSNI.csv,F,SNI,457,4.039,4.5929978118161925,0.8794664125774179
YHC_CE3r_FED006_FSNI.csv,F,SNI,307,10.958,11.511400651465799,0.9518958687040181
YHC_CE4_FED004_FSNI.csv,F,SNI,404,4.864,5.7227722772277225,0.8499134948096886
YHC_CE4_FED005_FSNI.csv,F,SNI,492,5.638,6.203252032520325,0.9089121887287025
YHC_CE4_FED006_FSNI.csv,F,SNI,408,4.120,4.681372549019608,0.8801047120418848
YHC_rPR1_FED005_MSNI.csv,M,SNI,168,4.694,4.900595238095238,0.9578525446374347
YHC_rPR1_FED006_MSNI.csv,M,SNI,421,6.582,7.3087885985748215,0.9005524861878453
YHC_rPR1_FED007_MSNI.csv,M,SNI,551,10.666,11.116152450090745,0.9595102040816327
YHC_rPR1_FED008_MSNI.csv,M,SNI,391,4.031,4.57544757,0.8809390721073225
YHC_rPR2_FED007_MSNI.csv,M,SNI,389,22.987,23.673521850899743,0.9710066239548268
YHC_rPR2_FED008_MSNI.csv,M,SNI,349,21.367,22.418338108882523,0.9530930470347648
