TimeStamp,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z
100054.291,,464.761,510.397,100.05429099999999,-9.52319848544103,-0.7313249496692565
100120.945,,466.745,508.464,100.120945,-9.94732557693297,-0.7638341840632739
100187.602,,468.6,509.562,100.187602,-10.232500959345632,-0.7856928050668155
100254.26,,470.482,510.404,100.25425999999999,-10.332749762961075,-0.7933768505329755
100320.917,,477.549,512.978,100.320917,-10.327188284570257,-0.7929505646195989
100387.582,,479.248,515.802,100.387582,-10.37679841457895,-0.7967531685492301
100454.239,,482.676,515.487,100.454239,-10.638848566356662,-0.8168392464679083
100520.895,,485.587,512.902,100.52089500000001,-11.19470350202007,-0.8594453868325508
100587.555,,485.418,513.793,100.587555,-12.025118004775289,-0.923096448638806
100654.206,,484.519,514.671,100.654206,-13.020463358255386,-0.9993894184782378
100720.869,,481.445,510.457,100.72086900000001,-14.001877843474539,-1.0746145907855333
100787.525,,481.607,508.489,100.78752499999999,-14.759563638520728,-1.132691015523051
100854.183,,480.523,508.447,100.854183,-15.118248714996986,-1.1601841360020675
100920.838,,478.788,510.094,100.920838,-15.005574221946071,-1.1515476645804137
100987.5,,481.236,507.523,100.9875,-14.490213120463771,-1.1120453663737324
101054.155,,482.362,510.328,101.054155,-13.779231802681824,-1.0575488280171867
101120.817,,480.503,512.617,101.120817,-13.17022771075099,-1.0108688182544256
101187.472,,482.607,512.564,101.187472,-12.954060017391214,-0.9942996191798588
101254.127,,483.933,514.92,101.254127,-13.293964850285583,-1.0203532387337333
101320.784,,478.826,510.262,101.320784,-14.13831994718675,-1.0850728435587529
101387.446,,477.312,508.285,101.387446,-15.217361967431357,-1.1677811417571304
101454.102,,476.088,505.551,101.454102,-16.134025767345772,-1.238043190397083
101520.764,,472.438,503.938,101.520764,-16.51179669431397,-1.2669992364936755
101587.417,,469.217,503.756,101.587417,-16.13524324222483,-1.23813650953893
101654.074,,469.679,506.047,101.654074,-15.026593137348877,-1.153158759134959
101720.731,,468.218,507.792,101.720731,-13.435886320287594,-1.0312314835485343
101787.388,,467.847,508.241,101.787388,-11.759754951014559,-0.9027564376202367
101854.05,,465.785,511.549,101.85405,-10.421807182720638,-0.8002030792544318
101920.709,,465.681,512.481,101.920709,-9.747495953105927,-0.7485172938900718
101987.367,,464.753,510.407,101.98736699999999,-9.870170267783978,-0.7579202491126811
102054.026,,462.861,507.63,102.054026,-10.70538915299145,-0.8219395656199256
102120.679,,465.051,508.65,102.12067900000001,-12.00041262161248,-0.9212027872619566
102187.341,,466.796,506.028,102.187341,-13.426210050473314,-1.030489799912279
102253.995,,467.482,505.472,102.25399499999999,-14.672768679165234,-1.126038203819886
102320.654,,467.215,503.989,102.32065399999999,-15.524172877065244,-1.1912981204552933
102387.313,,467.749,504.151,102.38731299999999,-15.896935954236051,-1.219870316130304
102453.972,,467.215,504.521,102.453972,-15.827217436346809,-1.2145264093506354
102520.627,,466.101,507.465,102.52062699999999,-15.40604761819019,-1.1822438492105238
