TimeStamp,Events,CH1-410,CH1-470,Unnamed: 4,ToneStart,PelletGrab

0.0,,741.689,726.093,,0,0

66.667,,734.083,721.111,,0,0

133.334,,727.186,709.25,,0,0

200.002,,718.246,702.117,,0,0

266.667,,716.386,698.835,,0,0

333.337,,714.414,696.744,,0,0

400.004,,709.846,691.918,,0,0

466.669,,708.112,686.277,,0,0

533.332,,705.125,680.278,,0,0

600.002,,703.963,675.118,,0,0

666.669,,703.262,668.779,,0,0

733.333,,699.654,664.751,,0,0

800.003,,699.209,662.033,,0,0

866.667,,699.412,659.952,,0,0

933.337,,698.782,658.167,,0,0

1000.002,,698.081,652.789,,0,0

1066.669,,695.837,649.792,,0,0

1133.331,,693.981,649.223,,0,0

1200.004,,694.739,653.483,,0,0

1266.664,,697.831,651.997,,0,0

1333.331,,696.344,650.359,,0,0

1400.0,,701.578,648.133,,0,0

1466.668,,695.406,635.86,,0,0

1533.335,,690.454,634.396,,0,0

1600.002,,691.531,636.314,,0,0

1666.664,,690.329,634.65,,0,0

1733.331,,690.046,639.911,,0,0

1800.003,,688.832,652.961,,0,0

1866.668,,693.242,652.826,,0,0

1933.332,,691.742,654.584,,0,0

1999.999,,691.085,657.487,,0,0

2066.667,,689.607,659.833,,0,0

2133.337,,690.477,657.743,,0,0

2199.999,,688.788,657.655,,0,0

2266.666,,688.944,659.353,,0,0

2333.335,,689.781,662.028,,0,0

2400.003,,690.305,660.38,,0,0

2466.67,,690.577,658.007,,0,0

2533.332,,688.353,660.791,,0,0

2599.998,,688.927,661.882,,0,0

2666.666,,687.641,664.816,,0,0

2733.334,,690.134,673.134,,0,0

2799.997,,692.567,676.737,,0,0

2866.664,,691.175,677.545,,0,0

2933.334,,690.719,674.21,,0,0

3000.003,,690.927,668.534,,0,0

3066.666,,688.9,668.78,,0,0

3133.337,,688.155,664.981,,0,0

3200.001,,689.373,663.323,,0,0

3266.664,,686.844,668.081,,0,0

3333.336,,686.191,668.277,,0,0

3400.0,,686.67,664.988,,0,0

3466.669,,687.662,663.328,,0,0

3533.336,,687.216,660.58,,0,0

3600.004,,687.851,659.224,,0,0

3666.666,,688.415,662.773,,0,0

3733.334,,688.921,663.733,,0,0

3799.998,,690.037,662.791,,0,0

3866.666,,693.023,661.559,,0,0

3933.337,,692.705,660.582,,0,0

4000.003,,690.677,655.705,,0,0

4066.669,,690.734,652.532,,0,0

4133.334,,690.973,649.245,,0,0

4200.0,,688.958,644.292,,0,0

4266.666,,688.414,643.384,,0,0

4333.334,,686.973,643.402,,0,0

4399.997,,686.381,640.8,,0,0

4466.669,,687.471,641.256,,0,0

4533.333,,687.081,649.962,,0,0

4600.001,,687.267,656.235,,0,0

4666.664,,690.412,652.233,,0,0

4733.334,,685.458,661.146,,0,0

4799.999,,686.929,659.868,,0,0

4866.665,,693.337,659.327,,0,0

4933.335,,686.287,664.941,,0,0

4999.998,,685.159,670.487,,0,0

5066.67,,689.202,669.225,,0,0

5133.331,,685.941,668.481,,0,0

5200.003,,687.913,667.822,,0,0

5266.67,,689.06,670.144,,0,0

5333.334,,688.17,667.499,,0,0

5400.002,,689.487,664.739,,0,0

5466.664,,688.127,663.576,,0,0

