TimeStamp,Lights,Channel1
0.000,410,1547.972
33.332,470,1436.602
66.667,410,1543.095
100.001,470,1432.332
133.334,410,1537.879
166.666,470,1425.504
199.997,410,1533.982
233.330,470,1417.207
266.663,410,1531.667
300.000,470,1411.148
333.332,410,1515.138
366.662,470,1406.328
399.998,410,1523.963
433.335,470,1406.214
466.662,410,1527.731
499.999,470,1403.984
533.333,410,1527.757
566.664,470,1402.823
600.000,410,1524.352
633.335,470,1404.713
666.668,410,1519.226
699.997,470,1405.219
733.329,410,1512.667
766.662,470,1401.221
799.998,410,1513.963
833.328,470,1398.866
866.662,410,1507.674
899.998,470,1400.549
933.334,410,1511.052
966.667,470,1399.181
1000.002,410,1506.181
1033.331,470,1397.982
1066.664,410,1506.096
1099.997,470,1399.509
1133.332,410,1512.245
1166.664,470,1402.715
1199.996,410,1513.425
1233.329,470,1406.197
1266.664,410,1513.386
1300.002,470,1411.990
1333.333,410,1512.348
1366.666,470,1413.709
1399.997,410,1508.993
1433.329,470,1418.214
1466.663,410,1505.668
1500.000,470,1421.590
1533.334,410,1507.509
1566.663,470,1422.099
1599.995,410,1511.066
1633.333,470,1433.778
1666.664,410,1515.542
1700.000,470,1438.459
1733.335,410,1512.412
1766.663,470,1438.730
1799.998,410,1506.150
1833.332,470,1443.895
1866.665,410,1509.826
1899.998,470,1447.179
1933.330,410,1508.569
1966.662,470,1447.642
1999.998,410,1505.849
2033.332,470,1444.877
2066.668,410,1500.337
2100.001,470,1446.346
2133.331,410,1505.891
2166.668,470,1448.824
2199.996,410,1509.308
2233.330,470,1448.249
2266.668,410,1502.507
2300.001,470,1444.032
2333.335,410,1504.677
2366.667,470,1442.486
2400.000,410,1504.666
2433.333,470,1437.399
2466.665,410,1503.773
2500.000,470,1434.393
2533.334,410,1501.115
2566.662,470,1430.113
2599.999,410,1499.538
2633.333,470,1425.929
2666.665,410,1495.030
2699.995,470,1422.081
2733.331,410,1496.879
2766.665,470,1422.267
2800.001,410,1500.472
2833.331,470,1420.669
2866.666,410,1497.818
2899.996,470,1417.996
2933.331,410,1497.150
2966.665,470,1415.707
2999.998,410,1500.073
3033.334,470,1413.817
3066.664,410,1496.524
3099.999,470,1409.972
3133.331,410,1492.656
3166.667,470,1409.354
3199.997,410,1498.042
3233.331,470,1412.655
3266.666,410,1494.418
3299.997,470,1418.293
3333.331,410,1496.411
3366.667,470,1422.130
3399.998,410,1496.348
3433.333,470,1424.749
3466.665,410,1496.948
3500.000,470,1424.082
3533.329,410,1499.779
3566.664,470,1424.018
3599.996,410,1500.636
3633.335,470,1421.869
3666.666,410,1498.365
3700.000,470,1421.988
3733.329,410,1498.837
3766.662,470,1419.301
3800.000,410,1496.632
3833.330,470,1418.023
3866.665,410,1496.846
3899.998,470,1414.368
3933.331,410,1493.321
3966.662,470,1408.970
4000.001,410,1491.841
4033.329,470,1407.016
4066.663,410,1491.526
4099.997,470,1407.671
4133.334,410,1492.186
4166.668,470,1407.008
4199.999,410,1492.539
4233.334,470,1406.906
4266.668,410,1494.287
4299.997,470,1404.180
4333.331,410,1496.208
4366.662,470,1403.492
4399.995,410,1497.741
4433.331,470,1404.226
4466.664,410,1496.367
4500.002,470,1399.296
4533.331,410,1491.066
4566.662,470,1391.073
4600.001,410,1489.254
4633.332,470,1401.911
4666.667,410,1495.445
4699.999,470,1414.891
4733.329,410,1493.538
4766.665,470,1421.940
4799.996,410,1491.114
4833.334,470,1422.626
4866.662,410,1492.664
4899.998,470,1423.017
4933.333,410,1495.989
4966.662,470,1421.588
4999.999,410,1495.341
5033.329,470,1419.481
5066.662,410,1492.439
5100.000,470,1414.900
5133.331,410,1494.546
5166.666,470,1415.434
5199.998,410,1496.871
5233.333,470,1413.540
5266.665,410,1496.372
5299.998,470,1409.736
5333.331,410,1500.026
5366.668,470,1409.431
5399.999,410,1501.460
5433.333,470,1409.487
5466.666,410,1506.192
5499.996,470,1409.972
5533.331,410,1513.310
5566.666,470,1408.014
5599.998,410,1513.788
5633.333,470,1405.313
5666.664,410,1511.274
5699.999,470,1403.265
5733.330,410,1509.779
5766.667,470,1402.756
5800.001,410,1514.499
5833.329,470,1401.540
5866.663,410,1515.562
5899.996,470,1402.059
5933.330,410,1515.983
5966.667,470,1399.976
5999.999,410,1516.727
6033.334,470,1399.335
6066.667,410,1515.744
6100.002,470,1395.329
6133.331,410,1514.639
6166.665,470,1392.840
6199.999,410,1512.545
6233.333,470,1392.171
6266.667,410,1514.387
6299.996,470,1389.060
6333.334,410,1502.632
6366.668,470,1384.577
6399.997,410,1498.811
6433.329,470,1381.572
6466.668,410,1499.096
6499.998,470,1380.484
6533.331,410,1497.996
6566.663,470,1377.762
6599.996,410,1496.555
6633.331,470,1376.541
6666.665,410,1494.690
6699.999,470,1377.196
6733.335,410,1494.132
6766.667,470,1377.153
6799.998,410,1495.007
6833.332,470,1376.033
6866.666,410,1493.705
6900.000,470,1377.960
6933.328,410,1496.411
6966.666,470,1379.452
6999.996,410,1497.607
7033.332,470,1380.464
7066.665,410,1497.525
7100.001,470,1381.657
7133.330,410,1496.467
7166.663,470,1388.294
7199.998,410,1496.325
7233.333,470,1397.960
7266.662,410,1497.771
7299.997,470,1400.767
7333.334,410,1495.437
7366.667,470,1404.676
7400.001,410,1496.301
7433.335,470,1406.158
7466.665,410,1496.088
7499.997,470,1408.548
7533.328,410,1495.545
7566.667,470,1409.073
7600.001,410,1497.448
7633.331,470,1408.875
7666.667,410,1494.083
7699.997,470,1407.738
7733.332,410,1496.107
7766.668,470,1405.311
7800.001,410,1495.094
7833.334,470,1402.043
7866.664,410,1493.987
7899.997,470,1401.900
7933.335,410,1496.634
7966.662,470,1399.612
8000.001,410,1493.063
8033.328,470,1399.821
8066.668,410,1498.219
8099.995,470,1398.823
8133.331,410,1499.126
8166.665,470,1399.002
8199.998,410,1506.273
8233.333,470,1396.081
8266.662,410,1501.464
8299.999,470,1391.904
8333.329,410,1500.850
8366.662,470,1388.608
8399.998,410,1499.683
8433.330,470,1384.697
8466.668,410,1492.167
8500.001,470,1380.165
8533.331,410,1490.379
8566.662,470,1375.750
8599.997,410,1486.871
8633.331,470,1374.443
8666.665,410,1489.129
8699.996,470,1377.372
8733.334,410,1491.003
8766.666,470,1373.455
8799.997,410,1489.813
8833.333,470,1378.150
8866.667,410,1493.320
8899.997,470,1380.956
8933.329,410,1494.936
8966.665,470,1381.458
8999.997,410,1485.864
9033.330,470,1376.982
9066.662,410,1494.056
9099.995,470,1381.495
9133.329,410,1485.476
9166.663,470,1383.128
9199.996,410,1491.484
9233.328,470,1386.918
9266.663,410,1491.363
9299.998,470,1389.206
9333.333,410,1491.088
9366.666,470,1390.698
9399.997,410,1489.397
9433.334,470,1391.697
9466.666,410,1486.809
9500.000,470,1391.040
9533.334,410,1487.478
9566.666,470,1400.837
9599.999,410,1492.673
9633.333,470,1405.104
9666.664,410,1488.707
9700.001,470,1415.279
9733.331,410,1489.345
9766.664,470,1415.548
9799.999,410,1484.363
9833.330,470,1414.439
9866.664,410,1481.030
9899.995,470,1410.759
9933.331,410,1484.241
9966.663,470,1414.180
9999.996,410,1490.162
10033.334,470,1417.594
10066.663,410,1495.792
10100.000,470,1420.472
10133.334,410,1493.580
10166.667,470,1419.137
10199.998,410,1492.432
10233.333,470,1422.077
10266.664,410,1490.947
10300.000,470,1422.831
10333.329,410,1495.428
10366.663,470,1423.866
10399.998,410,1493.782
10433.329,470,1422.526
10466.666,410,1491.978
10500.002,470,1422.819
10533.332,410,1485.081
10566.666,470,1416.053
10599.996,410,1486.724
10633.329,470,1412.652
10666.663,410,1485.928
10699.997,470,1410.552
10733.330,410,1486.693
10766.664,470,1407.777
10800.001,410,1487.352
10833.333,470,1407.325
10866.663,410,1486.671
10899.999,470,1404.280
10933.335,410,1483.351
10966.662,470,1402.800
11000.000,410,1485.793
11033.333,470,1402.523
11066.666,410,1486.380
11100.001,470,1401.024
11133.335,410,1484.251
11166.664,470,1401.428
11199.995,410,1486.512
11233.335,470,1404.684
11266.663,410,1486.239
11299.996,470,1398.993
11333.331,410,1481.067
11366.665,470,1401.535
11400.001,410,1483.669
11433.330,470,1406.429
11466.664,410,1484.687
11499.997,470,1409.828
11533.330,410,1485.193
11566.662,470,1411.617
11599.996,410,1487.114
11633.330,470,1407.665
11666.667,410,1482.900
11700.001,470,1407.247
11733.329,410,1487.732
11766.662,470,1410.179
11800.002,410,1491.679
11833.331,470,1412.393
11866.663,410,1488.549
11900.002,470,1412.594
11933.328,410,1496.298
11966.664,470,1411.347
11999.995,410,1495.860
12033.329,470,1410.004
12066.663,410,1495.630
12100.000,470,1408.137
12133.328,410,1494.682
12166.662,470,1405.681
12200.002,410,1487.437
